sample_index,micros,ax,ay,az
40370,41985010,1195,1274,6786
40371,41986010,1532,1729,5520
40372,41987010,1691,2281,4752
40373,41988009,2381,2777,4306
40374,41989009,1704,2987,3899
40375,41990009,-1246,2894,3504
40376,41991010,-5645,2613,3461
40377,41992010,-7885,2273,3573
40378,41993010,-6424,1764,3416
40379,41994010,-6679,1250,3118
40380,41995010,-7927,913,2879
40381,41996010,-8401,730,2748
40382,41997010,-7507,569,2553
40383,41998009,-3554,283,2479
40384,41999010,198,-1,2683
40385,42000010,1904,-394,3069
40386,42001009,1705,-908,3456
40387,42002009,1018,-1627,3474
40388,42003010,910,-2355,3245
40389,42004010,501,-2787,3127
40390,42005010,-239,-2992,2931
40391,42006010,-1202,-2930,2428
40392,42007010,-1291,-2586,1975
40393,42008010,233,-2091,1880
40394,42009010,2737,-1625,2240
40395,42010010,4038,-1156,2905
40396,42011010,4872,-825,4236
40397,42012010,7688,-645,6148
40398,42013010,7220,-463,7601
40399,42014010,3736,-307,8547
40400,42015009,2413,-191,9132
40401,42016010,2429,-56,9127
40402,42017010,3126,187,8576
40403,42018010,2208,658,7842
40404,42019010,1100,1144,6880
40405,42020009,1476,1578,5693
40406,42021010,1664,2129,4844
40407,42022010,2304,2692,4463
40408,42023010,2409,2973,4187
40409,42024010,-49,2907,3717
40410,42025009,-4796,2645,3425
40411,42026010,-7948,2294,3616
40412,42027010,-6816,1864,3695
40413,42028010,-6382,1370,3358
40414,42029010,-7803,1005,2953
40415,42030010,-8428,772,2797
40416,42031010,-7848,645,2700
40417,42032010,-4435,415,2552
40418,42033010,-375,108,2539
40419,42034010,1827,-235,2839
40420,42035010,2154,-721,3361
40421,42036009,1416,-1425,3445
40422,42037010,781,-2179,3085
40423,42038010,507,-2718,2973
40424,42039010,-147,-2984,2922
40425,42040010,-1341,-2983,2433
40426,42041009,-1673,-2743,1879
40427,42042009,-111,-2282,1756
40428,42043010,2198,-1773,1995
40429,42044010,3598,-1238,2682
40430,42045010,4581,-871,4017
40431,42046010,7342,-702,5756
40432,42047010,7758,-542,7252
40433,42048010,4380,-358,8302
40434,42049010,2660,-193,9068
40435,42050010,2726,-70,9219
40436,42051009,3243,118,8715
40437,42052010,2603,560,8094
40438,42053010,1426,1072,7289
40439,42054010,1476,1518,6039
40440,42055010,1606,2027,4985
40441,42056010,1947,2596,4524
40442,42057010,2566,2951,4261
40443,42058010,682,2957,3747
40444,42059010,-3990,2737,3327
40445,42060009,-7720,2400,3508
40446,42061010,-6853,2017,3708
40447,42062010,-5931,1537,3419
40448,42063010,-7590,1143,2964
40449,42064010,-8368,829,2771
40450,42065010,-8225,667,2702
40451,42066010,-5500,461,2583
40452,42067010,-1384,143,2554
40453,42068010,1202,-218,2767
40454,42069010,2046,-687,3309
40455,42070010,1398,-1310,3508
40456,42071010,641,-2094,3154
40457,42072010,738,-2732,2976
40458,42073010,354,-3029,2874
40459,42074010,-1028,-3031,2409
40460,42075010,-1551,-2786,1928
40461,42076010,-80,-2366,1828
40462,42077010,1886,-1875,1906
40463,42078010,3550,-1338,2511
40464,42079010,4473,-907,3884
40465,42080010,6735,-655,5580
40466,42081010,8021,-535,7109
40467,42082010,5047,-389,8222
40468,42083009,2682,-204,9108
40469,42084009,2379,-32,9444
40470,42085010,2801,117,8901
40471,42086010,2512,457,8131
40472,42087010,1341,961,7411
40473,42088010,1204,1440,6202
40474,42089010,1361,1939,4992
40475,42090009,1722,2488,4478
40476,42091010,2905,2895,4281
40477,42092010,1441,2995,3845
40478,42093010,-2970,2812,3449
40479,42094010,-7158,2486,3587
40480,42095010,-6867,2052,3656
40481,42096010,-5749,1509,3371
40482,42097010,-7520,1129,3066
40483,42098010,-8246,835,2948
40484,42099009,-8451,699,2837
40485,42100010,-6299,519,2647
40486,42101009,-1999,227,2657
40487,42102010,1075,-101,2819
40488,42103010,2194,-542,3196
40489,42104010,1408,-1106,3376
40490,42105010,624,-1878,3160
40491,42106010,827,-2554,3014
40492,42107010,449,-2918,2907
40493,42108010,-888,-3009,2499
40494,42109009,-1550,-2842,2032
40495,42110010,-611,-2448,1803
40496,42111010,1168,-1963,1703
40497,42112010,3474,-1468,2238
40498,42113010,4394,-998,3418
40499,42114010,6034,-684,5011
40500,42115010,8339,-543,6783
40501,42116010,5906,-406,7965
40502,42117010,2772,-254,8791
40503,42118010,2425,-84,9355
40504,42119009,2751,69,9032
40505,42120010,2605,390,8328
40506,42121010,1473,901,7775
40507,42122010,1161,1383,6743
40508,42123010,1513,1859,5464
40509,42124010,1749,2419,4751
40510,42125010,2871,2901,4472
40511,42126010,1766,3059,4043
40512,42127010,-1904,2899,3593
40513,42128010,-6325,2573,3572
40514,42129010,-7556,2166,3503
40515,42130010,-6021,1641,3319
40516,42131010,-7148,1250,3182
40517,42132010,-8135,933,2987
40518,42133010,-8434,738,2753
40519,42134010,-7064,603,2470
40520,42135010,-2792,323,2469
40521,42136010,727,-13,2660
40522,42137010,2150,-465,2936
40523,42138010,1484,-1021,3174
40524,42139009,682,-1774,3178
40525,42140010,907,-2523,3084
40526,42141010,562,-3018,2888
40527,42142010,-477,-3234,2547
40528,42143009,-1275,-3082,2191
40529,42144010,-909,-2657,1941
40530,42145010,573,-2100,1857
40531,42146010,3078,-1551,2318
40532,42147010,4430,-1008,3313
40533,42148010,5931,-602,4846
40534,42149010,8190,-470,6592
40535,42150010,5931,-377,7767
40536,42151010,2582,-245,8636
40537,42152010,2271,-50,9309
40538,42153010,2758,101,9181
40539,42154010,2661,336,8578
40540,42155010,1287,808,7985
40541,42156010,914,1288,6956
40542,42157009,1607,1752,5719
40543,42158010,1838,2290,4925
40544,42159010,2767,2754,4507
40545,42160010,2011,2968,4115
40546,42161010,-1017,2895,3732
40547,42162010,-5369,2597,3667
40548,42163010,-7438,2226,3554
40549,42164010,-6007,1689,3281
40550,42165010,-6812,1227,3089
40551,42166010,-8011,952,2945
40552,42167010,-8346,805,2763
40553,42168010,-7400,681,2399
40554,42169010,-3271,427,2284
40555,42170010,456,171,2504
40556,42171010,2111,-224,2792
40557,42172010,1725,-772,3003
40558,42173010,1053,-1558,2993
40559,42174010,1223,-2387,2920
40560,42175010,723,-2959,2907
40561,42176010,-333,-3298,2730
40562,42177009,-1437,-3313,2319
40563,42178010,-1729,-2969,1969
40564,42179010,-456,-2365,1979
40565,42180009,2319,-1757,2381
40566,42181010,4248,-1158,3087
40567,42182010,5925,-684,4411
40568,42183010,8001,-485,6064
40569,42184010,6028,-295,7349
40570,42185010,3005,-133,8365
40571,42186010,2835,-27,9050
40572,42187010,3178,81,9083
40573,42188010,2962,316,8771
40574,42189010,1528,762,8299
40575,42190010,980,1183,7292
40576,42191010,1744,1644,6149
40577,42192010,1977,2240,5428
40578,42193010,2651,2754,4959
40579,42194010,2177,2983,4428
40580,42195010,-573,2901,3824
40581,42196010,-5119,2645,3632
40582,42197010,-7610,2332,3598
40583,42198009,-6145,1804,3269
40584,42199010,-6597,1311,2868
40585,42200010,-7900,1060,2674
40586,42201009,-8227,927,2556
40587,42202010,-7611,778,2174
40588,42203010,-3620,466,1939
40589,42204010,371,171,2121
40590,42205010,2088,-197,2521
40591,42206010,1765,-736,2815
40592,42207010,1003,-1571,2794
40593,42208010,1220,-2482,2695
40594,42209010,762,-3107,2840
40595,42210010,-357,-3486,2855
40596,42211010,-1344,-3521,2450
40597,42212010,-1757,-3192,2040
40598,42213010,-613,-2587,2071
40599,42214010,1949,-1849,2561
40600,42215010,4526,-1143,3402
40601,42216010,6679,-621,4737
40602,42217010,7465,-399,6094
40603,42218010,5368,-245,7342
40604,42219010,3045,-40,8539
40605,42220010,3020,99,9145
40606,42221010,3450,167,9078
40607,42222010,2839,418,8857
40608,42223010,1288,908,8438
40609,42224010,983,1320,7368
40610,42225010,1809,1718,6145
40611,42226010,1914,2299,5435
40612,42227010,2600,2809,5012
40613,42228010,1979,2996,4387
40614,42229010,-1090,2897,3756
40615,42230010,-5549,2621,3623
40616,42231010,-7523,2316,3571
40617,42232010,-5866,1816,3279
40618,42233010,-6704,1328,2878
40619,42234010,-8082,1037,2643
40620,42235010,-8281,928,2508
40621,42236010,-7353,805,2144
40622,42237010,-3116,470,1970
40623,42238010,733,133,2122
40624,42239010,2225,-259,2534
40625,42240009,1730,-799,2859
40626,42241010,1019,-1698,2816
40627,42242010,1537,-2678,2730
40628,42243010,1091,-3305,2811
40629,42244010,-541,-3638,2775
40630,42245010,-1812,-3654,2448
40631,42246010,-1937,-3315,2115
40632,42247010,-659,-2644,2059
40633,42248010,1688,-1813,2539
40634,42249009,4900,-1100,3622
40635,42250010,7354,-583,4965
40636,42251009,6560,-333,6020
40637,42252010,4353,-175,7331
40638,42253010,3409,22,8775
40639,42254010,3588,182,9321
40640,42255010,3617,275,9131
40641,42256010,2768,509,8865
40642,42257010,1480,968,8478
40643,42258010,1156,1403,7393
40644,42259010,1851,1799,6159
40645,42260010,1981,2365,5505
40646,42261010,2539,2861,5089
40647,42262010,1419,2964,4354
40648,42263010,-2038,2823,3782
40649,42264010,-6234,2615,3836
40650,42265010,-7248,2308,3660
40651,42266010,-5553,1719,3051
40652,42267010,-7128,1286,2521
40653,42268010,-8199,1075,2441
40654,42269010,-8031,1002,2411
40655,42270009,-6648,842,1987
40656,42271010,-2319,434,1748
40657,42272009,1077,100,1982
40658,42273010,2416,-274,2494
40659,42274010,1743,-878,2742
40660,42275010,840,-1846,2606
40661,42276010,1379,-2843,2577
40662,42277009,888,-3447,2777
40663,42278009,-893,-3698,2748
40664,42279010,-2067,-3670,2399
40665,42280009,-1725,-3302,2098
40666,42281009,212,-2635,2048
40667,42282010,2273,-1762,2531
40668,42283010,5064,-993,3743
40669,42284010,7717,-545,5239
40670,42285009,6321,-293,6289
40671,42286010,3832,-85,7505
40672,42287010,3470,107,8925
40673,42288010,3970,232,9457
40674,42289010,3634,323,9192
40675,42290010,2338,611,8883
40676,42291010,1468,1048,8458
40677,42292010,1409,1497,7377
40678,42293010,1960,1949,6241
40679,42294010,2099,2484,5623
40680,42295010,2372,2889,5068
40681,42296010,904,2909,4127
40682,42297010,-3086,2784,3633
40683,42298010,-7171,2650,3860
40684,42299010,-6860,2280,3621
40685,42300010,-5364,1677,2825
40686,42301010,-7368,1328,2278
40687,42302010,-8195,1145,2327
40688,42303010,-8004,1050,2268
40689,42304010,-5877,770,1746
40690,42305010,-1718,332,1479
40691,42306010,1077,0,1892
40692,42307010,2214,-446,2595
40693,42308010,1603,-1144,2796
40694,42309010,909,-2131,2482
40695,42310010,1267,-3057,2464
40696,42311010,682,-3589,2762
40697,42312009,-928,-3752,2645
40698,42313010,-2076,-3655,2128
40699,42314010,-1357,-3246,1877
40700,42315010,998,-2523,2126
40701,42316010,3101,-1575,2835
40702,42317010,5871,-827,4141
40703,42318010,7601,-501,5636
40704,42319010,5573,-311,6738
40705,42320010,3322,-52,8027
40706,42321010,3352,179,9343
40707,42322010,4236,262,9666
40708,42323010,3588,385,9357
40709,42324010,1850,768,9022
40710,42325010,1333,1188,8355
40711,42326010,1733,1594,7152
40712,42327010,2048,2072,6105
40713,42328010,2015,2601,5456
40714,42329010,1932,2933,4732
40715,42330009,-312,2918,3771
40716,42331009,-4002,2738,3417
40717,42332010,-7077,2568,3662
40718,42333010,-6473,2211,3493
40719,42334010,-5360,1617,2685
40720,42335010,-7324,1245,2005
40721,42336010,-8187,1118,2066
40722,42337010,-7891,1037,2137
40723,42338010,-5078,657,1715
40724,42339009,-1213,203,1460
40725,42340010,931,-151,2000
40726,42341010,1596,-617,2735
40727,42342010,1227,-1379,2831
40728,42343010,1193,-2349,2503
40729,42344010,1287,-3124,2450
40730,42345010,528,-3570,2685
40731,42346010,-721,-3680,2589
40732,42347010,-1653,-3506,2041
40733,42348010,-594,-3045,1812
40734,42349010,1814,-2329,2158
40735,42350010,4072,-1430,3041
40736,42351010,6428,-758,4416
40737,42352010,7121,-521,5848
40738,42353010,5270,-358,7198
40739,42354010,3355,-35,8649
40740,42355009,3113,203,9679
40741,42356010,3725,249,9712
40742,42357010,3276,430,9417
40743,42358009,1669,897,9003
40744,42359010,1155,1317,8073
40745,42360010,1845,1687,6819
40746,42361009,2168,2198,5866
40747,42362010,2160,2718,5227
40748,42363010,1791,2963,4462
40749,42364010,-758,2918,3600
40750,42365010,-4627,2726,3277
40751,42366010,-7432,2503,3430
40752,42367010,-6451,2115,3266
40753,42368010,-5652,1545,2559
40754,42369010,-7412,1165,1993
40755,42370010,-8333,1055,2052
40756,42371009,-8009,984,2108
40757,42372010,-4714,580,1789
40758,42373010,-949,110,1655
40759,42374010,800,-292,2213
40760,42375010,1174,-780,2986
40761,42376009,905,-1574,3148
40762,42377010,1025,-2504,2779
40763,42378010,1048,-3145,2729
40764,42379010,431,-3492,2932
40765,42380010,-461,-3524,2736
40766,42381010,-1015,-3261,2096
40767,42382010,343,-2793,1745
40768,42383009,2737,-2183,2065
40769,42384010,4105,-1368,3029
40770,42385010,5840,-761,4538
40771,42386010,7471,-551,6123
40772,42387010,5794,-395,7415
40773,42388010,3275,-125,8665
40774,42389010,2834,133,9670
40775,42390010,3296,219,9630
40776,42391010,3321,390,9159
40777,42392010,1902,874,8726
40778,42393010,1288,1337,7819
40779,42394010,2004,1736,6542
40780,42395010,2051,2261,5563
40781,42396010,2045,2776,4972
40782,42397009,1740,3028,4344
40783,42398010,-953,2940,3491
40784,42399010,-5064,2705,3132
40785,42400010,-7687,2491,3324
40786,42401010,-6382,2138,3306
40787,42402010,-5606,1610,2790
40788,42403010,-7300,1167,2166
40789,42404010,-8374,954,2043
40790,42405010,-8040,835,2147
40791,42406010,-4794,492,2094
40792,42407010,-1344,46,2016
40793,42408010,401,-408,2386
40794,42409010,862,-904,3152
40795,42410010,692,-1594,3436
40796,42411009,815,-2418,3052
40797,42412010,1094,-3037,2832
40798,42413010,815,-3338,2822
40799,42414010,-26,-3296,2552
40800,42415010,-355,-2998,2001
40801,42416010,1134,-2595,1709
40802,42417010,3305,-2087,1925
40803,42418009,4203,-1396,2750
40804,42419009,5399,-849,4360
40805,42420010,7707,-634,6189
40806,42421010,6437,-489,7533
40807,42422010,3202,-263,8628
40808,42423010,2434,-14,9677
40809,42424010,2532,154,9764
40810,42425010,2930,335,9159
40811,42426010,2030,768,8603
40812,42427010,1158,1261,7698
40813,42428010,1709,1714,6361
40814,42429009,1826,2206,5231
40815,42430010,1994,2684,4621
40816,42431010,2108,2976,4163
40817,42432010,-457,2927,3452
40818,42433010,-4558,2679,3105
40819,42434009,-7410,2436,3370
40820,42435010,-6511,2080,3426
40821,42436010,-5683,1557,2934
40822,42437010,-7466,1155,2318
40823,42438010,-8268,900,2271
40824,42439009,-8066,772,2449
40825,42440009,-5626,538,2414
40826,42441010,-2086,155,2350
40827,42442009,159,-276,2597
40828,42443010,1044,-725,3303
40829,42444010,925,-1275,3642
40830,42445010,675,-2050,3358
40831,42446010,1133,-2715,3164
40832,42447010,1027,-3033,3042
40833,42448010,52,-3047,2678
40834,42449010,-459,-2897,2097
40835,42450010,934,-2577,1809
40836,42451010,2841,-2104,1714
40837,42452010,3968,-1600,2124
40838,42453009,4546,-1097,3480
40839,42454010,6642,-745,5377
40840,42455010,7677,-635,7060
40841,42456009,4566,-485,8255
40842,42457010,2412,-221,9371
40843,42458010,2073,5,9773
40844,42459010,2571,173,9217
40845,42460010,2875,515,8631
40846,42461010,1652,1066,8017
40847,42462010,1303,1562,6718
40848,42463010,1808,2021,5460
40849,42464010,2150,2521,4793
40850,42465010,2539,2916,4316
40851,42466009,663,2969,3724
40852,42467010,-2933,2739,3271
40853,42468010,-6803,2464,3247
40854,42469010,-7842,2177,3376
40855,42470010,-6250,1697,3221
40856,42471010,-6970,1228,2762
40857,42472010,-7976,917,2470
40858,42473009,-8285,809,2444
40859,42474010,-7071,690,2437
40860,42475010,-3395,319,2495
40861,42476010,-150,-121,2585
40862,42477009,1115,-521,2954
40863,42478010,855,-953,3643
40864,42479010,793,-1611,3864
40865,42480010,859,-2316,3507
40866,42481010,787,-2773,3158
40867,42482010,540,-2969,2834
40868,42483010,-8,-2868,2425
40869,42484010,242,-2539,1923
40870,42485010,1598,-2184,1522
40871,42486010,3525,-1824,1719
40872,42487010,4312,-1304,2607
40873,42488010,4783,-925,4147
40874,42489010,7172,-790,6107
40875,42490010,6800,-672,7674
40876,42491010,3361,-481,8704
40877,42492010,1843,-187,9551
40878,42493010,2082,4,9635
40879,42494010,3227,187,8967
40880,42495010,2612,695,8331
40881,42496010,1430,1263,7464
40882,42497010,1888,1708,6153
40883,42498010,2062,2202,5065
40884,42499010,2146,2663,4473
40885,42500010,2095,2895,4083
40886,42501010,-751,2804,3422
40887,42502010,-4678,2565,3104
40888,42503010,-7547,2334,3425
40889,42504010,-7341,2001,3508
40890,42505009,-6141,1500,3043
40891,42506010,-7547,1087,2421
40892,42507010,-8283,866,2366
40893,42508010,-7784,790,2547
40894,42509010,-5747,582,2478
40895,42510010,-2314,186,2407
40896,42511010,618,-228,2673
40897,42512010,1537,-585,3385
40898,42513010,989,-1038,3843
40899,42514010,708,-1769,3709
40900,42515010,848,-2406,3446
40901,42516010,769,-2755,3249
40902,42517010,46,-2870,2876
40903,42518009,-287,-2732,2331
40904,42519009,795,-2377,1945
40905,42520010,2100,-1966,1607
40906,42521010,3578,-1616,1850
40907,42522010,4359,-1218,2867
40908,42523010,5239,-938,4442
40909,42524010,7262,-783,6322
40910,42525010,6107,-617,7810
40911,42526010,3124,-441,8849
40912,42527010,1913,-186,9477
40913,42528009,2086,26,9347
40914,42529010,3385,257,8729
40915,42530010,2592,778,8127
40916,42531010,1500,1345,7130
40917,42532010,2071,1806,5894
40918,42533010,2243,2299,5029
40919,42534010,2238,2742,4496
40920,42535010,1449,2908,4116
40921,42536010,-1589,2754,3511
40922,42537010,-5564,2476,3194
40923,42538010,-8077,2210,3456
40924,42539010,-7508,1894,3494
40925,42540010,-6551,1434,3019
40926,42541010,-7631,1053,2405
40927,42542010,-8337,875,2306
40928,42543010,-7406,794,2502
40929,42544010,-4796,565,2458
40930,42545010,-1651,162,2294
40931,42546010,903,-242,2583
40932,42547009,1722,-637,3465
40933,42548010,1201,-1177,3908
40934,42549009,603,-1944,3591
40935,42550010,645,-2580,3382
40936,42551010,630,-2847,3288
40937,42552010,-93,-2844,2861
40938,42553010,-366,-2693,2230
40939,42554010,1147,-2385,1871
40940,42555010,2754,-1964,1637
40941,42556010,3759,-1567,1989
40942,42557010,4215,-1184,3252
40943,42558010,5758,-872,5001
40944,42559010,7294,-772,6594
40945,42560010,5127,-653,7800
40946,42561010,2687,-409,8970
40947,42562010,1953,-148,9573
40948,42563010,2461,57,9277
40949,42564010,3322,344,8694
40950,42565010,2397,892,8180
40951,42566010,1772,1427,7122
40952,42567010,2101,1893,5913
40953,42568010,2272,2344,5141
40954,42569010,2217,2725,4477
40955,42570010,808,2840,3926
40956,42571009,-2088,2704,3500
40957,42572010,-5816,2504,3389
40958,42573010,-7980,2246,3524
40959,42574010,-7242,1838,3339
40960,42575010,-6666,1366,2826
40961,42576009,-7599,1035,2318
40962,42577010,-8342,920,2206
40963,42578009,-7152,813,2342
40964,42579009,-4205,485,2252
40965,42580010,-1184,89,2162
40966,42581010,938,-270,2622
40967,42582010,1523,-681,3371
40968,42583009,1371,-1274,3584
40969,42584010,812,-2031,3193
40970,42585010,606,-2643,2957
40971,42586010,497,-2890,2933
40972,42587010,-277,-2854,2611
40973,42588010,-454,-2687,2007
40974,42589010,1092,-2389,1753
40975,42590010,3028,-1968,1825
40976,42591010,3961,-1547,2264
40977,42592010,4462,-1180,3551
40978,42593010,6667,-890,5430
40979,42594010,7251,-744,6981
40980,42595010,4547,-588,8106
40981,42596010,2789,-319,9233
40982,42597010,2147,-61,9732
40983,42598010,2554,120,9351
40984,42599009,2863,461,8839
40985,42600010,2051,1001,8304
40986,42601010,1851,1520,7125
40987,42602010,2057,1995,5946
40988,42603010,2199,2439,5229
40989,42604010,2129,2813,4583
40990,42605010,352,2837,3883
40991,42606010,-2289,2643,3415
40992,42607010,-5973,2503,3391
40993,42608009,-8158,2273,3415
40994,42609010,-7295,1814,3056
40995,42610010,-7082,1337,2496
40996,42611010,-7683,1047,2216
40997,42612010,-8209,982,2219
40998,42613010,-6956,837,2176
40999,42614010,-3768,403,1948
41000,42615010,-646,-19,1896
41001,42616010,1159,-340,2434
41002,42617010,1509,-752,3193
41003,42618010,1416,-1472,3302
41004,42619010,763,-2289,2914
41005,42620010,473,-2836,2844
41006,42621010,365,-3056,2888
41007,42622010,-176,-3011,2623
41008,42623010,-241,-2808,2019
41009,42624010,1117,-2481,1752
41010,42625009,3191,-2010,2014
41011,42626010,3991,-1424,2622
41012,42627010,5061,-1012,4019
41013,42628010,7597,-835,5915
41014,42629010,6520,-702,7261
41015,42630010,3416,-468,8401
41016,42631010,2451,-179,9629
41017,42632010,2133,-25,9857
41018,42633009,2386,129,9375
41019,42634010,2219,533,9080
41020,42635010,1826,1033,8528
41021,42636010,1810,1480,7198
41022,42637009,1909,1910,5998
41023,42638009,2124,2352,5283
41024,42639010,2115,2713,4566
41025,42640010,63,2739,3734
41026,42641010,-2410,2592,3327
41027,42642010,-5849,2486,3421
41028,42643010,-7698,2284,3391
41029,42644010,-6447,1781,2880
41030,42645010,-7039,1267,2229
41031,42646010,-7748,998,2164
41032,42647010,-7990,946,2270
41033,42648010,-6822,761,2057
41034,42649010,-3355,300,1787
41035,42650010,-205,-66,1840
41036,42651009,1123,-353,2403
41037,42652010,1241,-812,2917
41038,42653010,1289,-1526,2855
41039,42654010,810,-2221,2505
41040,42655010,429,-2665,2370
41041,42656010,187,-2901,2370
41042,42657009,-406,-2914,2171
41043,42658010,-295,-2727,1706
41044,42659010,1239,-2381,1664
41045,42660010,3580,-1912,2208
41046,42661010,4467,-1356,3028
41047,42662009,5738,-977,4443
41048,42663010,7943,-818,6270
41049,42664010,6244,-665,7672
41050,42665010,3331,-425,8893
41051,42666010,2385,-193,10065
41052,42667010,2073,-146,10130
41053,42668010,2222,27,9588
41054,42669009,1759,563,9350
41055,42670010,1527,1098,8688
41056,42671010,1773,1565,7268
41057,42672010,1974,2056,6024
41058,42673010,2170,2516,5253
41059,42674010,2371,2842,4545
41060,42675010,113,2871,3636
41061,42676010,-2996,2727,3150
41062,42677010,-6433,2579,3198
41063,42678010,-7394,2321,3143
41064,42679010,-6057,1792,2573
41065,42680010,-7484,1298,1874
41066,42681010,-8064,1050,2020
41067,42682010,-7941,979,2180
41068,42683010,-6693,716,1740
41069,42684010,-3232,228,1418
41070,42685010,90,-169,1639
41071,42686010,1314,-510,2306
41072,42687010,1224,-1011,2689
41073,42688010,1245,-1791,2571
41074,42689010,872,-2459,2370
41075,42690010,513,-2838,2443
41076,42691010,61,-3040,2489
41077,42692010,-280,-3029,2187
41078,42693010,146,-2784,1748
41079,42694010,1580,-2359,1805
41080,42695010,3641,-1861,2497
41081,42696010,4698,-1232,3617
41082,42697010,6252,-857,5148
41083,42698009,7583,-791,6812
41084,42699010,5598,-638,8202
41085,42700010,3056,-341,9443
41086,42701010,1944,-93,10253
41087,42702010,2077,-27,10077
41088,42703010,2506,216,9644
41089,42704010,1549,792,9236
41090,42705010,1297,1288,8275
41091,42706010,2037,1671,6926
41092,42707010,2187,2135,5763
41093,42708010,1895,2624,4913
41094,42709010,1994,2861,4273
41095,42710010,-395,2816,3409
41096,42711010,-3937,2665,2970
41097,42712010,-6897,2478,3201
41098,42713010,-7338,2185,3159
41099,42714009,-5977,1660,2533
41100,42715010,-7593,1203,1821
41101,42716009,-8309,980,1908
41102,42717010,-7524,870,2168
41103,42718010,-6021,547,1831
41104,42719010,-2869,78,1574
41105,42720010,188,-326,1951
41106,42721010,1420,-679,2695
41107,42722010,1456,-1212,3017
41108,42723009,1224,-2011,2784
41109,42724010,1018,-2654,2536
41110,42725010,750,-2961,2484
41111,42726010,-39,-2988,2427
41112,42727010,-405,-2907,2070
41113,42728010,515,-2661,1650
41114,42729010,2175,-2182,1748
41115,42730010,3706,-1696,2380
41116,42731010,4980,-1183,3683
41117,42732010,6738,-831,5424
41118,42733010,7107,-759,7015
41119,42734010,5052,-628,8498
41120,42735010,3294,-343,9793
41121,42736010,1913,-97,10247
41122,42737009,1857,14,9850
41123,42738010,2661,303,9472
41124,42739010,1544,903,8915
41125,42740010,1225,1393,7730
41126,42741010,2007,1772,6442
41127,42742010,2054,2225,5340
41128,42743010,1961,2716,4555
41129,42744010,1510,2904,3976
41130,42745010,-983,2798,3244
41131,42746010,-4584,2661,2963
41132,42747010,-7182,2441,3137
41133,42748010,-7068,2063,2968
41134,42749010,-6041,1524,2423
41135,42750009,-7600,1126,1936
41136,42751010,-8524,985,2069
41137,42752010,-7273,846,2313
41138,42753010,-5167,492,2013
41139,42754009,-2154,61,1798
41140,42755010,386,-273,2320
41141,42756009,1345,-616,3150
41142,42757010,1262,-1196,3310
41143,42758010,973,-1952,2992
41144,42759010,1092,-2503,2919
41145,42760010,786,-2748,2983
41146,42761010,-144,-2811,2751
41147,42762010,-449,-2771,2141
41148,42763010,595,-2535,1679
41149,42764010,2271,-2071,1778
41150,42765010,3533,-1630,2338
41151,42766010,4487,-1183,3510
41152,42767010,6575,-859,5205
41153,42768009,7296,-801,6741
41154,42769010,5057,-664,8167
41155,42770009,3247,-387,9465
41156,42771010,2096,-168,9899
41157,42772010,2107,-36,9541
41158,42773010,2957,277,9250
41159,42774010,2102,868,8831
41160,42775009,1600,1372,7606
41161,42776010,2076,1785,6316
41162,42777010,2076,2264,5388
41163,42778010,1811,2732,4627
41164,42779010,973,2891,4014
41165,42780010,-1487,2763,3355
41166,42781010,-5192,2596,3066
41167,42782010,-7734,2389,3269
41168,42783009,-7339,2030,3169
41169,42784010,-6245,1489,2620
41170,42785010,-7699,1105,2032
41171,42786010,-8644,955,1989
41172,42787010,-7086,810,2287
41173,42788009,-4624,497,2140
41174,42789010,-1564,80,1949
41175,42790010,711,-290,2417
41176,42791010,1513,-658,3197
41177,42792010,1586,-1179,3429
41178,42793010,1200,-1919,3160
41179,42794010,1035,-2555,2947
41180,42795009,590,-2845,2894
41181,42796010,-416,-2874,2648
41182,42797010,-756,-2791,2091
41183,42798010,547,-2537,1750
41184,42799010,2554,-2058,1807
41185,42800010,3616,-1527,2250
41186,42801010,4919,-1111,3524
41187,42802010,7322,-850,5274
41188,42803010,6770,-765,6664
41189,42804010,4316,-627,8058
41190,42805009,3284,-354,9497
41191,42806010,2275,-144,9946
41192,42807010,2188,4,9473
41193,42808010,2739,353,9145
41194,42809010,2057,941,8677
41195,42810010,1542,1430,7383
41196,42811010,1901,1862,6124
41197,42812010,2245,2340,5365
41198,42813010,1976,2780,4680
41199,42814010,513,2862,3979
41200,42815010,-1742,2703,3420
41201,42816010,-5469,2548,3243
41202,42817010,-8026,2320,3327
41203,42818010,-7378,1903,3073
41204,42819010,-6718,1384,2483
41205,42820010,-7729,1066,2011
41206,42821010,-8490,971,2004
41207,42822010,-6986,840,2172
41208,42823010,-4051,462,1968
41209,42824010,-915,33,1818
41210,42825010,1062,-288,2361
41211,42826010,1722,-673,3227
41212,42827010,1757,-1311,3429
41213,42828010,1150,-2110,3054
41214,42829010,913,-2725,2938
41215,42830010,487,-2986,3029
41216,42831010,-478,-2976,2759
41217,42832010,-669,-2849,2070
41218,42833010,723,-2564,1688
41219,42834010,2850,-2046,1863
41220,42835010,3770,-1452,2432
41221,42836010,5004,-1032,3756
41222,42837010,7544,-823,5552
41223,42838010,6544,-713,6843
41224,42839009,3793,-533,8142
41225,42840010,3000,-256,9600
41226,42841010,2433,-90,9844
41227,42842010,2419,23,9257
41228,42843010,2562,416,9016
41229,42844010,2081,999,8557
