sample_index,micros,ax,ay,az
307096,308711029,1313,-2457,1330
307097,308712029,3803,-1781,1919
307098,308713029,5044,-1062,3145
307099,308714029,5232,-531,4574
307100,308715029,7307,-282,6190
307101,308716028,8280,-36,7753
307102,308717029,5445,282,8783
307103,308718028,2894,571,9408
307104,308719029,2060,733,9704
307105,308720029,2270,803,9277
307106,308721029,1228,1034,8466
307107,308722029,76,1429,7773
307108,308723029,252,1873,6960
307109,308724029,359,2251,5880
307110,308725029,1100,2613,4992
307111,308726028,2251,2925,4623
307112,308727029,1234,2904,4052
307113,308728029,-2085,2667,3441
307114,308729029,-6286,2372,3519
307115,308730029,-8189,1997,3432
307116,308731028,-7279,1460,2967
307117,308732029,-7389,1063,2728
307118,308733029,-7411,899,2880
307119,308734029,-7075,796,2958
307120,308735028,-6166,542,2665
307121,308736029,-3048,100,2428
307122,308737029,685,-305,2496
307123,308738029,2744,-768,2887
307124,308739028,2162,-1388,3023
307125,308740028,744,-2282,2504
307126,308741028,-141,-3088,2073
307127,308742029,-757,-3523,2094
307128,308743029,-870,-3638,2073
307129,308744029,-1200,-3498,1683
307130,308745029,-794,-3098,1360
307131,308746029,1378,-2445,1385
307132,308747028,3831,-1754,1986
307133,308748028,5011,-1019,3216
307134,308749029,5397,-514,4684
307135,308750028,7501,-301,6248
307136,308751029,7972,-19,7691
307137,308752029,5291,315,8782
307138,308753028,3016,603,9451
307139,308754028,2056,761,9711
307140,308755028,2279,800,9291
307141,308756029,1124,1040,8473
307142,308757029,-37,1453,7743
307143,308758028,245,1886,6896
307144,308759029,362,2258,5790
307145,308760029,1096,2589,4888
307146,308761029,2239,2888,4572
307147,308762029,1162,2894,4086
307148,308763029,-2195,2649,3526
307149,308764029,-6334,2343,3586
307150,308765029,-8017,1970,3394
307151,308766029,-7171,1434,2873
307152,308767029,-7516,1055,2690
307153,308768028,-7476,908,2868
307154,308769029,-7093,802,2922
307155,308770029,-6113,530,2606
307156,308771028,-2949,101,2412
307157,308772029,802,-276,2521
307158,308773029,2854,-744,2867
307159,308774029,2262,-1411,2950
307160,308775028,778,-2346,2444
307161,308776029,-262,-3138,2074
307162,308777029,-916,-3557,2139
307163,308778028,-958,-3666,2125
307164,308779029,-1280,-3506,1740
307165,308780029,-799,-3074,1426
307166,308781029,1523,-2427,1439
307167,308782029,3909,-1745,2033
307168,308783029,4957,-1002,3244
307169,308784029,5414,-478,4720
307170,308785028,7581,-217,6360
307171,308786028,7977,23,7807
307172,308787029,5100,302,8841
307173,308788029,2757,571,9442
307174,308789029,1964,719,9638
307175,308790029,2281,819,9258
307176,308791029,1195,1087,8408
307177,308792029,38,1481,7655
307178,308793029,276,1911,6893
307179,308794028,495,2288,5801
307180,308795029,1229,2643,4897
307181,308796028,2200,2938,4582
307182,308797028,1008,2909,4033
307183,308798028,-2457,2638,3438
307184,308799029,-6546,2302,3512
307185,308800029,-8196,1942,3402
307186,308801029,-7298,1438,2998
307187,308802029,-7441,1059,2825
307188,308803029,-7394,904,2912
307189,308804029,-6993,807,2919
307190,308805028,-5981,549,2633
307191,308806029,-2765,94,2439
307192,308807029,978,-305,2576
307193,308808028,2872,-756,2938
307194,308809028,2141,-1413,2967
307195,308810029,690,-2349,2477
307196,308811029,-142,-3149,2105
307197,308812029,-786,-3575,2090
307198,308813029,-978,-3697,2056
307199,308814029,-1393,-3516,1696
307200,308815029,-900,-3059,1451
307201,308816029,1421,-2407,1484
307202,308817029,3855,-1706,2059
307203,308818029,4953,-952,3301
307204,308819029,5635,-463,4799
307205,308820028,7809,-247,6332
307206,308821029,7683,16,7677
307207,308822029,4932,269,8750
307208,308823029,2970,549,9455
307209,308824028,2045,747,9705
307210,308825028,2255,816,9256
307211,308826029,1165,1079,8381
307212,308827028,31,1502,7595
307213,308828029,300,1927,6829
307214,308829028,572,2285,5750
307215,308830029,1264,2625,4809
307216,308831029,2163,2911,4562
307217,308832029,936,2893,4116
307218,308833029,-2545,2626,3557
307219,308834029,-6588,2297,3626
307220,308835029,-8131,1914,3414
307221,308836029,-7242,1393,2909
307222,308837029,-7512,1056,2760
307223,308838029,-7455,911,2907
307224,308839028,-6993,788,2963
307225,308840029,-5885,531,2653
307226,308841029,-2596,99,2405
307227,308842029,1152,-301,2554
307228,308843029,2978,-774,2901
307229,308844029,2221,-1446,2870
307230,308845029,724,-2383,2355
307231,308846028,-247,-3188,2072
307232,308847029,-996,-3620,2142
307233,308848029,-1138,-3716,2078
307234,308849029,-1493,-3529,1700
307235,308850029,-926,-3072,1469
307236,308851029,1569,-2366,1524
307237,308852028,3979,-1653,2117
307238,308853029,4955,-930,3331
307239,308854028,5786,-441,4829
307240,308855028,7985,-229,6448
307241,308856029,7641,39,7824
307242,308857028,4790,303,8826
307243,308858029,2823,553,9425
307244,308859028,1984,726,9606
307245,308860028,2161,829,9193
307246,308861028,1064,1129,8380
307247,308862029,106,1549,7590
307248,308863029,351,1969,6801
307249,308864028,699,2325,5772
307250,308865029,1497,2686,4907
307251,308866029,2188,2955,4631
307252,308867029,811,2892,4102
307253,308868028,-2904,2603,3498
307254,308869029,-7035,2273,3549
307255,308870029,-8181,1892,3418
307256,308871029,-7168,1400,2985
307257,308872029,-7517,1088,2784
307258,308873029,-7419,904,2896
307259,308874029,-6983,748,2892
307260,308875029,-5753,467,2553
307261,308876028,-2304,30,2329
307262,308877028,1403,-387,2501
307263,308878029,2973,-867,2904
307264,308879029,2025,-1549,2853
307265,308880028,525,-2492,2312
307266,308881029,-303,-3276,2066
307267,308882029,-926,-3688,2068
307268,308883029,-1060,-3750,1954
307269,308884029,-1465,-3506,1615
307270,308885029,-797,-3023,1431
307271,308886029,1773,-2313,1587
307272,308887028,4032,-1575,2279
307273,308888028,4980,-866,3543
307274,308889028,6127,-385,5149
307275,308890029,8213,-157,6676
307276,308891029,7207,67,7844
307277,308892028,4462,339,8985
307278,308893029,2959,635,9657
307279,308894029,2089,777,9648
307280,308895029,2083,859,9146
307281,308896029,886,1156,8350
307282,308897029,-1,1601,7505
307283,308898029,284,2032,6685
307284,308899029,771,2386,5640
307285,308900029,1626,2728,4725
307286,308901029,2029,2971,4468
307287,308902028,590,2900,3993
307288,308903029,-3328,2579,3465
307289,308904029,-7479,2244,3543
307290,308905028,-7984,1821,3340
307291,308906029,-7020,1325,2868
307292,308907029,-7575,1064,2742
307293,308908029,-7461,873,2891
307294,308909029,-7007,710,2826
307295,308910029,-5381,414,2524
307296,308911029,-1894,-14,2382
307297,308912029,1614,-417,2578
307298,308913028,2996,-915,2954
307299,308914029,2013,-1665,2790
307300,308915028,502,-2649,2188
307301,308916029,-448,-3382,2048
307302,308917029,-1106,-3719,2103
307303,308918028,-1189,-3720,1933
307304,308919028,-1447,-3453,1608
307305,308920029,-544,-2947,1451
307306,308921029,2226,-2202,1627
307307,308922029,4235,-1462,2374
307308,308923029,4958,-835,3655
307309,308924028,6329,-375,5331
307310,308925029,8342,-108,6989
307311,308926029,7005,141,8099
307312,308927028,4210,402,9089
307313,308928029,2787,635,9674
307314,308929028,1943,761,9532
307315,308930029,1891,865,8970
307316,308931029,880,1180,8205
307317,308932028,90,1650,7335
307318,308933028,253,2083,6514
307319,308934028,873,2438,5524
307320,308935029,1812,2817,4716
307321,308936029,1957,3001,4424
307322,308937028,341,2832,3911
307323,308938029,-4022,2494,3411
307324,308939029,-8088,2167,3402
307325,308940028,-7894,1756,3279
307326,308941028,-7010,1316,2933
307327,308942028,-7437,1070,2794
307328,308943028,-7317,871,2908
307329,308944029,-6876,666,2828
307330,308945029,-4870,328,2559
307331,308946029,-1444,-81,2437
307332,308947029,1819,-500,2620
307333,308948029,2887,-1009,3011
307334,308949029,1772,-1767,2858
307335,308950029,300,-2716,2223
307336,308951028,-505,-3396,2023
307337,308952029,-946,-3707,2031
307338,308953028,-1169,-3678,1833
307339,308954028,-1394,-3367,1520
307340,308955029,-275,-2824,1419
307341,308956029,2470,-2089,1666
307342,308957029,4388,-1355,2469
307343,308958028,4899,-777,3841
307344,308959028,6460,-349,5577
307345,308960029,8403,-89,7146
307346,308961029,6518,132,8119
307347,308962028,3932,391,9133
307348,308963029,2934,627,9827
307349,308964029,2127,786,9568
307350,308965029,1807,913,8837
307351,308966028,816,1249,8119
307352,308967028,237,1748,7254
307353,308968029,269,2167,6322
307354,308969029,890,2498,5375
307355,308970029,1919,2830,4629
307356,308971029,1746,2986,4306
307357,308972028,-148,2851,3839
307358,308973029,-4541,2517,3453
307359,308974029,-8271,2118,3397
307360,308975028,-7876,1664,3203
307361,308976029,-7163,1280,2925
307362,308977029,-7453,1064,2858
307363,308978029,-7348,870,2906
307364,308979029,-6726,636,2755
307365,308980029,-4444,267,2532
307366,308981028,-999,-106,2465
307367,308982029,2066,-514,2713
307368,308983029,2904,-1074,3037
307369,308984029,1827,-1886,2767
307370,308985028,283,-2821,2150
307371,308986029,-699,-3469,2058
307372,308987029,-1144,-3758,2113
307373,308988029,-1256,-3688,1836
307374,308989029,-1303,-3325,1512
307375,308990029,-13,-2757,1442
307376,308991029,2818,-2028,1714
307377,308992029,4644,-1281,2545
307378,308993029,4856,-730,3891
307379,308994028,6500,-333,5631
307380,308995028,8575,-60,7330
307381,308996029,6435,173,8326
307382,308997028,3633,412,9160
307383,308998028,2773,612,9783
307384,308999029,2133,786,9524
307385,309000029,1596,941,8739
307386,309001028,755,1280,8069
307387,309002029,335,1758,7259
307388,309003029,174,2177,6270
307389,309004028,943,2513,5355
307390,309005029,2096,2842,4688
307391,309006028,1695,2973,4285
307392,309007029,-445,2805,3776
307393,309008029,-4932,2467,3470
307394,309009029,-8442,2082,3377
307395,309010029,-7878,1652,3175
307396,309011029,-7228,1255,2944
307397,309012029,-7396,1025,2876
307398,309013028,-7243,862,2896
307399,309014029,-6585,621,2702
307400,309015029,-4117,222,2487
307401,309016028,-646,-153,2436
307402,309017029,2165,-570,2668
307403,309018029,2721,-1170,3001
307404,309019028,1492,-2003,2741
307405,309020029,13,-2905,2133
307406,309021029,-790,-3502,2011
307407,309022029,-1034,-3720,2031
307408,309023028,-1105,-3616,1757
307409,309024028,-1014,-3241,1451
307410,309025028,462,-2665,1388
307411,309026029,3071,-1958,1740
307412,309027028,4817,-1198,2724
307413,309028028,4925,-640,4143
307414,309029029,6548,-309,5891
307415,309030029,8502,-93,7522
307416,309031029,6089,161,8448
307417,309032028,3358,453,9310
307418,309033029,2607,668,9948
307419,309034028,2194,811,9550
307420,309035029,1563,974,8699
307421,309036029,590,1338,8015
307422,309037028,350,1827,7130
307423,309038028,272,2230,6069
307424,309039028,953,2535,5105
307425,309040029,2070,2851,4518
307426,309041028,1519,2971,4194
307427,309042028,-872,2793,3743
307428,309043029,-5187,2453,3507
307429,309044028,-8420,2079,3417
307430,309045028,-7878,1608,3159
307431,309046029,-7304,1191,2923
307432,309047029,-7449,994,2897
307433,309048029,-7292,837,2946
307434,309049029,-6465,573,2795
307435,309050028,-3879,177,2587
307436,309051029,-443,-196,2572
307437,309052029,2346,-646,2835
307438,309053029,2796,-1263,3063
307439,309054029,1521,-2079,2705
307440,309055029,6,-2926,2121
307441,309056028,-929,-3460,2010
307442,309057029,-1195,-3652,1972
307443,309058029,-1189,-3566,1653
307444,309059029,-875,-3166,1392
307445,309060029,763,-2577,1370
307446,309061028,3322,-1921,1720
307447,309062028,4889,-1202,2686
307448,309063029,4845,-699,4102
307449,309064029,6365,-366,5950
307450,309065028,8526,-104,7719
307451,309066029,6330,155,8671
307452,309067029,3263,439,9403
307453,309068029,2435,651,9933
307454,309069029,2136,802,9506
307455,309070029,1588,996,8588
307456,309071029,743,1350,7879
307457,309072028,327,1826,7025
307458,309073028,135,2238,5983
307459,309074029,906,2544,5090
307460,309075029,2040,2866,4518
307461,309076029,1452,2949,4084
307462,309077029,-985,2759,3608
307463,309078029,-5411,2439,3449
307464,309079029,-8560,2056,3365
307465,309080029,-7819,1579,3089
307466,309081029,-7222,1164,2890
307467,309082028,-7340,990,2910
307468,309083028,-7168,859,2984
307469,309084029,-6353,569,2827
307470,309085029,-3832,154,2585
307471,309086029,-467,-217,2524
307472,309087028,2303,-654,2793
307473,309088029,2710,-1232,3133
307474,309089029,1425,-2018,2865
307475,309090029,-89,-2868,2221
307476,309091028,-906,-3401,2023
307477,309092029,-1040,-3583,2008
307478,309093028,-1029,-3495,1685
307479,309094029,-716,-3125,1341
307480,309095028,788,-2592,1245
307481,309096029,3190,-1949,1571
307482,309097029,4758,-1238,2598
307483,309098028,4762,-745,4072
307484,309099029,6216,-426,5889
307485,309100028,8438,-185,7585
307486,309101028,6347,99,8550
307487,309102029,3359,415,9381
307488,309103029,2553,637,9961
307489,309104029,2166,785,9577
307490,309105029,1714,937,8708
307491,309106029,802,1303,8000
307492,309107029,374,1795,7097
307493,309108028,191,2204,6011
307494,309109029,844,2518,5082
307495,309110029,1866,2827,4433
307496,309111029,1353,2948,4063
307497,309112029,-762,2784,3651
307498,309113029,-5021,2450,3430
307499,309114028,-8477,2087,3427
307500,309115029,-7941,1637,3216
307501,309116029,-7198,1199,2886
307502,309117028,-7473,993,2851
307503,309118029,-7253,854,3026
307504,309119029,-6362,606,2923
307505,309120028,-4147,231,2656
307506,309121029,-883,-155,2572
307507,309122029,2200,-593,2870
307508,309123029,2869,-1138,3228
307509,309124029,1633,-1897,2884
307510,309125029,98,-2767,2184
307511,309126029,-837,-3332,2049
307512,309127029,-1199,-3547,2073
307513,309128029,-1083,-3475,1751
307514,309129029,-712,-3115,1375
307515,309130029,608,-2601,1256
307516,309131029,3089,-1975,1504
307517,309132028,4600,-1296,2360
307518,309133029,4716,-810,3753
307519,309134029,6048,-488,5561
307520,309135028,8294,-230,7378
307521,309136029,6798,53,8515
307522,309137028,3702,361,9372
307523,309138028,2414,596,9842
307524,309139029,1899,758,9569
307525,309140028,1869,910,8862
307526,309141029,1074,1249,8057
307527,309142028,369,1729,7176
307528,309143028,219,2152,6227
307529,309144029,868,2472,5284
307530,309145028,1832,2786,4564
307531,309146028,1543,2925,4217
307532,309147029,-413,2764,3713
307533,309148028,-4599,2467,3347
307534,309149029,-8348,2140,3448
307535,309150029,-8064,1699,3347
307536,309151028,-7118,1252,2961
307537,309152028,-7490,1012,2785
307538,309153029,-7180,851,2965
307539,309154028,-6407,673,2996
307540,309155029,-4574,326,2677
307541,309156029,-1392,-115,2492
307542,309157029,1962,-538,2742
307543,309158028,2911,-1022,3184
307544,309159028,1607,-1751,3044
307545,309160029,58,-2659,2359
307546,309161029,-770,-3280,2066
307547,309162029,-1026,-3539,2025
307548,309163029,-875,-3475,1798
307549,309164029,-767,-3153,1412
307550,309165028,393,-2679,1186
307551,309166029,2797,-2051,1332
307552,309167029,4330,-1410,2153
307553,309168028,4719,-871,3601
307554,309169029,5637,-529,5345
307555,309170029,7749,-318,7081
307556,309171029,7180,-28,8370
307557,309172029,4320,286,9326
307558,309173028,2445,578,9791
307559,309174029,1796,756,9705
307560,309175029,2186,852,9103
307561,309176029,1361,1179,8173
307562,309177029,400,1652,7254
307563,309178029,415,2066,6367
307564,309179029,834,2397,5298
307565,309180029,1485,2717,4457
307566,309181028,1555,2925,4234
307567,309182029,-129,2811,3799
307568,309183028,-3727,2505,3394
307569,309184028,-7450,2194,3560
307570,309185028,-8276,1828,3443
307571,309186029,-7364,1350,2951
307572,309187028,-7660,1025,2728
307573,309188029,-7298,846,2967
307574,309189029,-6507,738,3125
307575,309190029,-5230,468,2834
307576,309191029,-2139,22,2601
307577,309192028,1497,-380,2771
307578,309193029,3097,-860,3202
307579,309194028,2178,-1526,3203
307580,309195029,547,-2420,2579
307581,309196029,-644,-3111,2150
307582,309197029,-1173,-3454,2096
307583,309198029,-979,-3476,1965
307584,309199028,-1058,-3235,1524
307585,309200028,-166,-2809,1258
307586,309201029,2253,-2214,1262
307587,309202029,4203,-1625,1776
307588,309203029,5081,-1033,3079
307589,309204028,4850,-609,4658
307590,309205029,6595,-366,6499
307591,309206028,8273,-119,8190
307592,309207029,5477,162,9029
307593,309208029,2282,462,9471
307594,309209029,1828,666,9858
307595,309210029,2380,775,9374
307596,309211029,1493,1052,8301
307597,309212029,653,1495,7543
307598,309213029,683,1946,6741
307599,309214029,500,2318,5618
307600,309215029,1184,2615,4800
307601,309216029,1896,2863,4443
307602,309217029,567,2839,3882
307603,309218029,-2579,2590,3370
307604,309219029,-6446,2285,3444
307605,309220028,-8749,1952,3419
307606,309221029,-8000,1501,3095
307607,309222029,-7393,1092,2852
307608,309223028,-7263,921,2892
307609,309224029,-6685,842,3054
307610,309225029,-5648,586,2904
307611,309226029,-3028,138,2651
307612,309227029,445,-273,2630
307613,309228029,2651,-716,2994
307614,309229028,2504,-1315,3341
307615,309230029,1005,-2124,2945
307616,309231029,-455,-2914,2264
307617,309232029,-1047,-3362,2090
307618,309233028,-1080,-3428,2107
307619,309234029,-949,-3286,1720
307620,309235029,-269,-2920,1280
307621,309236029,1451,-2401,1125
307622,309237028,3611,-1819,1513
307623,309238029,4952,-1154,2673
307624,309239028,4654,-703,4194
307625,309240029,5965,-448,5956
307626,309241029,8344,-259,7632
307627,309242029,6087,3,8608
307628,309243029,2829,348,9393
307629,309244029,2234,578,9948
307630,309245028,2190,719,9470
307631,309246029,1711,913,8543
307632,309247029,960,1319,7853
307633,309248029,812,1819,6985
307634,309249028,469,2204,5886
307635,309250029,977,2513,4971
307636,309251028,1874,2791,4432
307637,309252029,1116,2846,4109
307638,309253029,-1286,2668,3648
307639,309254029,-5285,2372,3431
307640,309255029,-8525,2013,3487
307641,309256028,-8248,1601,3304
307642,309257029,-7314,1174,2947
307643,309258029,-7527,963,2790
307644,309259028,-7064,853,2994
307645,309260028,-5925,683,3092
307646,309261029,-4011,344,2788
307647,309262029,-873,-107,2546
307648,309263029,2216,-545,2802
307649,309264028,2951,-1055,3293
307650,309265029,1710,-1783,3110
307651,309266029,-5,-2694,2359
307652,309267029,-987,-3290,2094
307653,309268028,-1253,-3466,2118
307654,309269029,-1044,-3367,1873
307655,309270028,-729,-3070,1439
307656,309271028,677,-2619,1194
307657,309272028,3177,-1988,1306
307658,309273028,4483,-1374,2136
307659,309274029,4704,-859,3612
307660,309275029,5616,-519,5345
307661,309276028,7725,-346,7079
307662,309277028,7183,-91,8367
307663,309278029,4140,211,9321
307664,309279029,2161,497,9744
307665,309280029,1654,674,9614
307666,309281028,2183,808,9027
307667,309282028,1451,1183,8145
307668,309283029,545,1656,7244
307669,309284029,592,2067,6327
307670,309285028,942,2407,5346
307671,309286028,1553,2709,4559
307672,309287029,1566,2875,4229
307673,309288029,-285,2737,3737
307674,309289029,-3855,2438,3325
307675,309290028,-7448,2153,3514
307676,309291028,-8565,1838,3477
307677,309292028,-7568,1368,3064
307678,309293029,-7528,1006,2780
307679,309294029,-7190,841,2908
307680,309295029,-6307,758,3092
307681,309296029,-5112,507,2864
307682,309297028,-2088,23,2594
307683,309298029,1477,-412,2711
307684,309299028,2951,-847,3176
307685,309300029,2065,-1464,3290
307686,309301028,475,-2362,2673
307687,309302028,-690,-3081,2102
307688,309303028,-1161,-3391,2032
307689,309304029,-941,-3394,2000
307690,309305029,-980,-3188,1546
307691,309306028,-34,-2787,1172
307692,309307029,2250,-2217,1145
307693,309308029,4120,-1644,1707
307694,309309029,5143,-1043,3070
307695,309310028,4756,-635,4664
307696,309311029,6270,-450,6379
307697,309312029,8194,-236,8025
307698,309313029,5659,86,9027
307699,309314028,2360,423,9582
307700,309315029,1764,627,9931
307701,309316029,2347,730,9397
307702,309317029,1641,1018,8361
307703,309318028,773,1471,7607
307704,309319028,785,1902,6728
307705,309320029,508,2261,5575
307706,309321028,1067,2579,4737
307707,309322028,1859,2844,4368
307708,309323029,747,2807,3910
307709,309324029,-2176,2576,3449
307710,309325029,-6011,2285,3464
307711,309326029,-8731,1955,3449
307712,309327028,-8175,1516,3170
307713,309328029,-7273,1092,2888
307714,309329029,-7322,917,2830
307715,309330028,-6805,853,3040
307716,309331029,-5638,645,3037
307717,309332029,-3268,210,2708
307718,309333029,15,-217,2583
307719,309334029,2436,-641,2976
307720,309335029,2702,-1188,3385
307721,309336028,1381,-1973,3011
307722,309337029,-378,-2820,2230
307723,309338029,-1220,-3279,2064
307724,309339028,-1329,-3348,2157
307725,309340029,-1056,-3240,1795
307726,309341029,-342,-2928,1267
307727,309342029,1341,-2456,1029
307728,309343029,3577,-1860,1376
307729,309344029,4659,-1220,2443
307730,309345029,4589,-803,3888
307731,309346029,5819,-557,5654
307732,309347029,8208,-355,7415
307733,309348029,6672,-89,8540
307734,309349029,3295,220,9393
307735,309350029,2117,476,9845
307736,309351029,1799,674,9499
307737,309352029,1987,870,8799
307738,309353029,1377,1229,8048
307739,309354029,706,1683,7064
307740,309355029,481,2100,6087
307741,309356029,942,2443,5234
307742,309357029,1754,2761,4502
307743,309358028,1397,2888,4117
307744,309359028,-766,2690,3575
307745,309360029,-4587,2387,3224
307746,309361028,-7993,2100,3480
307747,309362029,-8262,1751,3472
307748,309363028,-7214,1275,2989
307749,309364029,-7481,942,2647
307750,309365029,-7147,823,2889
307751,309366029,-6165,754,3158
307752,309367029,-4679,449,2856
307753,309368028,-1637,-53,2540
307754,309369029,1739,-470,2789
307755,309370028,2889,-901,3330
307756,309371028,1806,-1564,3277
307757,309372029,233,-2444,2574
307758,309373029,-788,-3067,2175
307759,309374029,-1193,-3329,2155
307760,309375029,-979,-3291,1984
307761,309376029,-950,-3043,1487
307762,309377029,179,-2641,1206
307763,309378029,2570,-2058,1263
307764,309379029,4222,-1529,1885
307765,309380029,5014,-1022,3264
307766,309381029,4897,-632,4825
307767,309382028,6612,-451,6540
307768,309383028,8035,-245,8193
307769,309384029,5343,49,9173
307770,309385028,2174,360,9553
307771,309386029,1592,583,9803
307772,309387028,2391,732,9325
307773,309388029,1639,1055,8229
307774,309389029,719,1526,7408
307775,309390028,792,1961,6580
307776,309391029,661,2310,5475
307777,309392029,1266,2640,4691
307778,309393028,1866,2882,4376
307779,309394029,445,2780,3852
307780,309395029,-2754,2540,3414
307781,309396029,-6494,2280,3555
307782,309397029,-8710,1935,3538
307783,309398028,-8068,1443,3136
307784,309399029,-7430,1020,2814
307785,309400028,-7257,880,2887
307786,309401029,-6629,848,3162
307787,309402028,-5457,597,3050
307788,309403029,-2874,106,2685
307789,309404029,495,-311,2611
307790,309405029,2669,-703,3027
307791,309406028,2619,-1252,3363
307792,309407029,1143,-2064,2887
307793,309408029,-585,-2846,2172
307794,309409029,-1348,-3227,2086
307795,309410028,-1424,-3280,2157
307796,309411029,-1119,-3159,1753
307797,309412029,-276,-2821,1225
307798,309413028,1455,-2343,1070
307799,309414029,3672,-1750,1542
307800,309415029,4805,-1130,2636
307801,309416029,4582,-796,4043
307802,309417029,5958,-596,5820
307803,309418029,8486,-358,7634
307804,309419029,6438,-71,8665
307805,309420029,2801,214,9340
307806,309421029,2055,437,9831
307807,309422029,2042,633,9465
307808,309423029,1827,870,8644
307809,309424029,1221,1260,7920
307810,309425029,812,1724,6981
307811,309426029,445,2150,5947
307812,309427029,1014,2500,5115
307813,309428029,1892,2801,4496
307814,309429028,1271,2869,4085
307815,309430028,-1020,2675,3543
307816,309431029,-5076,2383,3340
307817,309432029,-8332,2066,3597
307818,309433029,-8071,1655,3478
307819,309434029,-7187,1209,2985
307820,309435029,-7495,974,2728
307821,309436029,-7077,855,3005
307822,309437028,-6014,684,3173
307823,309438029,-4247,301,2818
307824,309439029,-1213,-147,2536
307825,309440028,2000,-550,2820
307826,309441028,2953,-1006,3345
307827,309442029,1757,-1694,3115
307828,309443029,59,-2583,2316
307829,309444029,-990,-3131,2042
307830,309445029,-1330,-3300,2044
307831,309446028,-1107,-3226,1788
307832,309447028,-933,-2962,1291
307833,309448028,386,-2533,1113
307834,309449029,2888,-1924,1328
307835,309450028,4323,-1382,2098
307836,309451029,4890,-945,3520
307837,309452029,5393,-644,5147
307838,309453029,7230,-454,6922
307839,309454029,7701,-212,8470
307840,309455029,4924,53,9380
307841,309456029,2186,348,9674
307842,309457029,1521,581,9727
307843,309458029,2269,727,9177
307844,309459029,1514,1061,8109
307845,309460029,504,1533,7224
307846,309461029,518,1993,6406
307847,309462029,711,2384,5416
307848,309463029,1401,2704,4612
307849,309464029,1736,2896,4248
307850,309465029,98,2796,3701
307851,309466028,-3289,2527,3374
307852,309467029,-7071,2251,3656
307853,309468028,-8237,1881,3528
307854,309469029,-7377,1329,2994
307855,309470028,-7607,962,2750
307856,309471029,-7228,862,3055
307857,309472029,-6511,792,3301
307858,309473029,-5277,462,2940
307859,309474029,-2371,-34,2593
307860,309475029,1104,-424,2730
307861,309476029,2942,-844,3209
307862,309477028,2307,-1453,3297
307863,309478028,664,-2281,2627
307864,309479029,-766,-2920,2111
307865,309480029,-1416,-3180,2122
307866,309481029,-1373,-3190,1985
307867,309482029,-1123,-3059,1447
307868,309483029,-114,-2698,1109
307869,309484028,1831,-2162,1108
307870,309485029,3855,-1627,1727
307871,309486028,5064,-1084,2978
307872,309487028,4753,-767,4414
307873,309488029,6259,-578,6246
307874,309489029,8556,-353,8058
307875,309490029,6030,-94,8936
307876,309491029,2490,162,9318
307877,309492028,1909,391,9808
307878,309493029,2328,620,9476
307879,309494029,1778,905,8437
307880,309495029,853,1341,7638
307881,309496029,694,1841,6786
307882,309497029,396,2278,5746
307883,309498029,992,2633,4923
307884,309499028,1937,2901,4365
307885,309500029,925,2908,3789
307886,309501029,-1750,2707,3386
307887,309502028,-5887,2415,3439
307888,309503029,-8489,2045,3489
307889,309504029,-7690,1534,3219
307890,309505028,-7253,1099,2886
307891,309506029,-7313,961,2943
307892,309507028,-7021,871,3185
307893,309508028,-5895,562,3053
307894,309509029,-3409,112,2765
307895,309510029,-334,-276,2749
307896,309511029,2313,-676,3092
307897,309512029,2722,-1199,3378
307898,309513029,1456,-1953,2927
307899,309514029,-195,-2728,2196
307900,309515029,-1120,-3136,2051
307901,309516029,-1406,-3245,2015
307902,309517028,-1280,-3137,1589
307903,309518029,-764,-2806,1126
307904,309519029,714,-2348,1076
307905,309520029,3251,-1762,1557
307906,309521028,4580,-1202,2436
307907,309522029,4631,-871,3784
307908,309523028,5973,-657,5644
307909,309524029,8224,-443,7462
307910,309525029,6924,-202,8592
307911,309526029,3831,37,9356
307912,309527028,2306,297,9805
307913,309528029,1693,560,9566
307914,309529029,2058,776,8859
307915,309530029,1344,1130,7910
307916,309531029,435,1654,6880
307917,309532029,355,2164,6044
307918,309533029,905,2570,5256
307919,309534028,1791,2880,4515
307920,309535028,1484,2988,4084
307921,309536029,-455,2833,3611
307922,309537028,-4746,2525,3341
307923,309538029,-8383,2181,3509
307924,309539029,-7845,1711,3384
307925,309540028,-7134,1237,2955
307926,309541029,-7543,988,2906
307927,309542029,-7232,857,3247
307928,309543029,-6382,651,3200
307929,309544029,-4304,244,2821
307930,309545028,-1266,-199,2689
307931,309546029,1984,-613,2985
307932,309547029,3032,-1085,3374
307933,309548029,1701,-1768,3026
307934,309549029,41,-2576,2273
307935,309550029,-965,-3044,2093
307936,309551028,-1365,-3216,2049
307937,309552029,-1222,-3184,1605
307938,309553029,-1102,-2920,1110
307939,309554029,226,-2478,1054
307940,309555029,2742,-1881,1297
307941,309556029,4180,-1363,2067
307942,309557029,4822,-945,3561
307943,309558029,5561,-659,5270
307944,309559028,7532,-487,7026
307945,309560029,7645,-255,8459
307946,309561028,4842,-27,9302
307947,309562028,2365,201,9643
307948,309563029,1546,464,9705
307949,309564029,2381,685,9240
307950,309565029,1591,1041,8122
307951,309566029,412,1547,7122
307952,309567029,546,2066,6403
307953,309568029,798,2504,5408
307954,309569029,1375,2824,4492
307955,309570029,1701,2993,4088
307956,309571029,65,2888,3604
307957,309572029,-3745,2609,3324
307958,309573028,-7552,2328,3621
