row,seconds,esp32_index,micros,ax,ay,az
0,0.000000,13739,15353993,-1965.6,128.47,1505.0600000000004
1,0.001000,13740,15354993,-1906.6,386.47,2816.0600000000004
2,0.002000,13741,15355993,-655.6,1163.47,2463.0600000000004
3,0.003000,13742,15356993,-688.6,1398.47,2880.0600000000004
4,0.004000,13743,15357993,429.4,900.47,4134.06
5,0.005000,13744,15358993,-2148.6,551.47,3791.0600000000004
6,0.006000,13745,15359993,-8822.6,103.47,1896.0600000000004
7,0.007000,13746,15360993,-10436.6,-295.53,-11.9399999999996
8,0.008000,13747,15361993,-9437.6,180.47,-2229.9399999999996
9,0.009000,13748,15362993,-1538.6,40.47,-2575.9399999999996
10,0.010000,13749,15363993,8045.4,-582.53,-2942.9399999999996
11,0.011000,13750,15364993,13142.4,-376.53,-2575.9399999999996
12,0.012000,13751,15365993,10592.4,-48.53,-151.9399999999996
13,0.013000,13752,15366993,2003.4,120.47,-13.9399999999996
14,0.014000,13753,15367993,-4249.6,388.47,-15.9399999999996
15,0.015000,13754,15368993,-6482.6,-74.53,1084.0600000000004
16,0.016000,13755,15369993,-3924.6,-449.53,540.0600000000004
17,0.017000,13756,15370993,-6.600000000000023,-307.53,-939.9399999999996
18,0.018000,13757,15371993,1365.4,-256.53,-1544.9399999999996
19,0.019000,13758,15372993,-91.60000000000002,-120.53,-1649.9399999999996
20,0.020000,13759,15373993,-2635.6,-305.53,-1434.9399999999996
21,0.021000,13760,15374993,-6272.6,-315.53,13.0600000000004
22,0.022000,13761,15375993,-5778.6,-325.53,1872.0600000000004
23,0.022999,13762,15376992,-2380.6,-125.53,2335.0600000000004
24,0.023999,13763,15377992,-441.6,385.47,2709.0600000000004
25,0.025000,13764,15378993,4593.4,687.47,2950.0600000000004
26,0.026000,13765,15379993,6737.4,1155.47,793.0600000000004
27,0.027000,13766,15380993,6356.4,833.47,-170.9399999999996
28,0.028000,13767,15381993,6445.4,28.47,671.0600000000004
29,0.029000,13768,15382993,5698.4,-300.53,-444.9399999999996
30,0.030000,13769,15383993,2217.4,-418.53,-2371.9399999999996
31,0.031000,13770,15384993,-1956.6,-386.53,-2940.9399999999996
32,0.032000,13771,15385993,-1281.6,-177.53,-2799.9399999999996
33,0.033000,13772,15386993,-1036.6,-544.53,-2485.9399999999996
34,0.034000,13773,15387993,-688.6,-1053.53,-1258.9399999999996
35,0.035000,13774,15388993,-986.6,-331.53,-549.9399999999996
36,0.036000,13775,15389993,-582.6,-187.53,455.0600000000004
37,0.037000,13776,15390993,-2202.6,-56.53,2062.0600000000004
38,0.038000,13777,15391993,-2638.6,958.47,2590.0600000000004
