row,seconds,esp32_index,micros,ax,ay,az
0,0.000000,405,2019994,2647.53,884.89,-929.54
1,0.000999,406,2020993,-8019.47,893.89,1549.46
2,0.002000,407,2021994,-8049.47,31.89,3556.46
3,0.003000,408,2022994,-2062.47,-434.11,3333.46
4,0.004000,409,2023994,4014.53,-956.11,4130.46
5,0.004999,410,2024993,4547.53,-922.11,3475.46
6,0.006000,411,2025994,-2933.47,-169.11,938.46
7,0.007000,412,2026994,-10545.47,-378.11,1497.46
8,0.008000,413,2027994,-22540.47,-1450.11,3086.46
9,0.008999,414,2028993,-25466.47,-734.11,2233.46
10,0.010000,415,2029994,-20451.47,462.89,1023.46
11,0.011000,416,2030994,-8509.47,289.89,2728.46
12,0.012000,417,2031994,3656.53,233.89,4092.46
13,0.013000,418,2032994,9206.53,-206.11,2804.46
14,0.014000,419,2033994,9041.53,300.89,626.46
15,0.015000,420,2034994,3375.53,1195.89,-2189.54
16,0.015999,421,2035993,4710.53,1325.89,-3684.54
17,0.016999,422,2036993,7403.53,825.89,-3996.54
18,0.018000,423,2037994,7505.53,-348.11,-3442.54
19,0.019000,424,2038994,2787.53,-744.11,-3383.54
20,0.020000,425,2039994,-1976.47,-3.1099999999999994,-4011.54
21,0.021000,426,2040994,2291.53,536.89,-5163.54
22,0.022000,427,2041994,10672.53,157.89,-5955.54
23,0.023000,428,2042994,18036.53,-421.11,-2272.54
24,0.024000,429,2043994,17371.53,-122.11,403.46000000000004
25,0.025000,430,2044994,4884.53,645.89,-711.54
26,0.026000,431,2045994,-6576.47,888.89,793.46
27,0.027000,432,2046994,-8834.47,318.89,3172.46
28,0.028000,433,2047994,-3492.47,-322.11,3363.46
29,0.028999,434,2048993,3212.53,-869.11,3901.46
30,0.029999,435,2049993,5342.53,-962.11,3829.46
31,0.031000,436,2050994,-1226.47,-288.11,1492.46
32,0.032000,437,2051994,-8673.47,-320.11,1270.46
33,0.033000,438,2052994,-20052.47,-1367.11,3006.46
34,0.034000,439,2053994,-26027.47,-956.11,2496.46
35,0.035000,440,2054994,-22503.47,409.89,1013.46
36,0.036000,441,2055994,-11535.47,373.89,2213.46
37,0.037000,442,2056994,2235.53,237.89,3826.46
38,0.038000,443,2057994,9278.53,-289.11,3113.46
39,0.038999,444,2058993,9599.53,143.89,1080.46
40,0.040000,445,2059994,4038.53,1137.89,-1652.54
41,0.041000,446,2060994,3963.53,1210.89,-3257.54
42,0.042000,447,2061994,6671.53,1076.89,-4049.54
43,0.043000,448,2062994,7673.53,-76.11,-3584.54
44,0.044000,449,2063994,3891.53,-849.11,-3245.54
45,0.045000,450,2064994,-1912.47,-104.11,-4021.54
46,0.046000,451,2065994,1769.53,377.89,-4754.54
47,0.047000,452,2066994,9252.53,124.89,-6068.54
48,0.048000,453,2067994,16894.53,-275.11,-3393.54
49,0.049000,454,2068994,18088.53,-209.11,94.46000000000004
50,0.049999,455,2069993,7105.53,468.89,-608.54
51,0.050999,456,2070993,-4787.47,904.89,281.46000000000004
52,0.052000,457,2071994,-8670.47,462.89,3030.46
53,0.053000,458,2072994,-4395.47,-221.11,3586.46
54,0.054000,459,2073994,1862.53,-787.11,3787.46
55,0.055000,460,2074994,5270.53,-1062.11,4159.46
56,0.055999,461,2075993,11.530000000000001,-354.11,1858.46
57,0.056999,462,2076993,-6406.47,-247.11,921.46
58,0.058000,463,2077994,-18847.47,-1056.11,2706.46
59,0.059000,464,2078994,-25784.47,-1153.11,2851.46
60,0.059999,465,2079993,-22988.47,133.89,1357.46
61,0.061000,466,2080994,-14717.47,600.89,1532.46
62,0.062000,467,2081994,601.53,163.89,3723.46
63,0.063000,468,2082994,8456.53,-365.11,3594.46
64,0.064000,469,2083994,9860.53,191.89,1405.46
65,0.065000,470,2084994,4918.53,1046.89,-1257.54
66,0.066000,471,2085994,3740.53,1137.89,-3291.54
67,0.067000,472,2086994,6563.53,1248.89,-3912.54
68,0.068000,473,2087994,7582.53,82.89,-3705.54
69,0.068999,474,2088993,5234.53,-791.11,-3382.54
70,0.070000,475,2089994,-2076.47,-238.11,-3786.54
71,0.070999,476,2090993,1081.53,182.89,-4297.54
72,0.072000,477,2091994,8308.53,452.89,-6149.54
73,0.073000,478,2092994,15326.53,-76.11,-4227.54
74,0.074000,479,2093994,19054.53,-401.11,32.460000000000036
75,0.075000,480,2094994,9157.53,360.89,-382.53999999999996
76,0.076000,481,2095994,-2899.47,839.89,-109.53999999999996
77,0.077000,482,2096994,-9034.47,624.89,2643.46
78,0.078000,483,2097994,-6007.47,-79.11,3554.46
79,0.079000,484,2098994,650.53,-723.11,3628.46
80,0.079999,485,2099993,5604.53,-1112.11,4183.46
81,0.081000,486,2100994,2123.53,-565.11,2429.46
82,0.082000,487,2101994,-4594.47,-196.11,899.46
83,0.083000,488,2102994,-16812.47,-744.11,2382.46
84,0.084000,489,2103994,-26835.47,-1302.11,2817.46
85,0.085000,490,2104994,-23574.47,-143.11,1459.46
86,0.086000,491,2105994,-16027.47,544.89,1433.46
87,0.087000,492,2106994,-1803.47,214.89,3546.46
88,0.088000,493,2107994,8092.53,-132.11,3787.46
89,0.089000,494,2108994,9566.53,41.89,1852.46
90,0.090000,495,2109994,5519.53,810.89,-685.54
91,0.091000,496,2110994,3735.53,1107.89,-2920.54
92,0.092000,497,2111994,5537.53,1357.89,-3866.54
93,0.093000,498,2112994,7620.53,382.89,-3779.54
94,0.094000,499,2113994,6411.53,-783.11,-3152.54
95,0.095000,500,2114994,-1492.47,-534.11,-3581.54
96,0.096000,501,2115994,193.53,126.89,-4202.54
97,0.097000,502,2116994,6945.53,462.89,-6031.54
98,0.098000,503,2117994,13693.53,-29.11,-4954.54
99,0.099000,504,2118994,18951.53,-379.11,-544.54
100,0.100000,505,2119994,12122.53,184.89,-120.53999999999996
101,0.100999,506,2120993,-759.47,895.89,-619.54
102,0.102000,507,2121994,-8542.47,753.89,2153.46
103,0.103000,508,2122994,-6754.47,-120.11,3656.46
104,0.104000,509,2123994,-567.47,-603.11,3391.46
105,0.104999,510,2124993,5089.53,-1025.11,4231.46
106,0.106000,511,2125994,3132.53,-681.11,2999.46
107,0.107000,512,2126994,-3799.47,5.890000000000001,749.46
108,0.108000,513,2127994,-14012.47,-573.11,1943.46
109,0.109000,514,2128994,-25558.47,-1438.11,3080.46
110,0.110000,515,2129994,-24008.47,-451.11,1898.46
111,0.111000,516,2130994,-17404.47,446.89,1366.46
112,0.112000,517,2131994,-4774.47,286.89,3280.46
113,0.113000,518,2132994,5844.53,88.89,3705.46
114,0.113999,519,2133993,9153.53,-63.11,2110.46
115,0.115000,520,2134994,6927.53,526.89,-138.53999999999996
116,0.116000,521,2135994,3819.53,1093.89,-2675.54
117,0.117000,522,2136994,5283.53,1342.89,-3714.54
118,0.118000,523,2137994,7208.53,640.89,-3897.54
119,0.119000,524,2138994,7245.53,-675.11,-3263.54
120,0.119999,525,2139993,76.53,-712.11,-3575.54
121,0.121000,526,2140994,-1033.47,159.89,-4210.54
122,0.122000,527,2141994,5133.53,452.89,-5543.54
123,0.122999,528,2142993,12664.53,-20.11,-5343.54
124,0.124000,529,2143994,18860.53,-285.11,-1277.54
125,0.124999,530,2144993,14335.53,46.89,36.460000000000036
126,0.126000,531,2145994,1666.53,721.89,-696.54
127,0.126999,532,2146993,-8130.47,834.89,1601.46
128,0.128000,533,2147994,-8015.47,91.89,3476.46
129,0.129000,534,2148994,-1512.47,-446.11,3464.46
130,0.130000,535,2149994,4305.53,-953.11,4131.46
131,0.131000,536,2150994,4382.53,-835.11,3368.46
132,0.132000,537,2151994,-2579.47,-154.11,993.46
133,0.133000,538,2152994,-11367.47,-482.11,1543.46
134,0.134000,539,2153994,-23647.47,-1440.11,3091.46
135,0.135000,540,2154994,-25373.47,-641.11,2128.46
136,0.135999,541,2155993,-19919.47,424.89,934.46
137,0.137000,542,2156994,-7398.47,318.89,2713.46
138,0.138000,543,2157994,4635.53,113.89,3855.46
139,0.139000,544,2158994,9068.53,-200.11,2496.46
140,0.139999,545,2159993,8990.53,408.89,544.46
141,0.141000,546,2160994,3149.53,1076.89,-2238.54
142,0.142000,547,2161994,4520.53,1413.89,-3763.54
143,0.142999,548,2162993,7552.53,851.89,-3842.54
144,0.144000,549,2163994,6977.53,-499.11,-3346.54
145,0.145000,550,2164994,2469.53,-675.11,-3323.54
146,0.146000,551,2165994,-1700.47,17.89,-4006.54
147,0.146999,552,2166993,3023.53,470.89,-5352.54
148,0.148000,553,2167994,11243.53,187.89,-5730.54
149,0.149000,554,2168994,17958.53,-443.11,-1963.54
