row,seconds,esp32_index,micros,ax,ay,az
0,0.000000,4118,5732994,8395.04,367.2,-3580.59
1,0.001000,4119,5733994,7910.04,-740.8,-3273.59
2,0.002000,4120,5734994,494.04,-646.8,-3417.59
3,0.002999,4121,5735993,-1755.96,123.2,-3741.59
4,0.004000,4122,5736994,3715.04,530.2,-5568.59
5,0.005000,4123,5737994,11159.04,241.2,-5666.59
6,0.006000,4124,5738994,18418.04,-399.8,-1075.5900000000001
7,0.007000,4125,5739994,15440.04,-159.8,642.4099999999999
8,0.008000,4126,5740994,2047.04,776.2,-359.59000000000015
9,0.009000,4127,5741994,-7900.96,968.2,1483.4099999999999
10,0.009999,4128,5742993,-7904.96,45.2,3444.41
11,0.011000,4129,5743994,-2001.96,-555.8,3646.41
12,0.012000,4130,5744994,4773.04,-1032.8,4177.41
13,0.013000,4131,5745994,4727.04,-986.8,3221.41
14,0.014000,4132,5746994,-3144.96,-76.8,605.4099999999999
15,0.014999,4133,5747993,-11692.96,-444.8,1264.4099999999999
16,0.016000,4134,5748994,-23815.96,-1534.8,3046.41
17,0.017000,4135,5749994,-24718.96,-531.8,1890.4099999999999
18,0.018000,4136,5750994,-18100.96,478.2,676.4099999999999
19,0.019000,4137,5751994,-5767.96,55.2,2809.41
20,0.020000,4138,5752994,5500.04,31.2,3871.41
21,0.020999,4139,5753993,8968.04,-104.8,2280.41
22,0.022000,4140,5754994,7649.04,474.2,38.409999999999854
23,0.023000,4141,5755994,2471.04,1265.2,-2604.59
24,0.024000,4142,5756994,4827.04,1405.2,-3500.59
25,0.025000,4143,5757994,8323.04,704.2,-3574.59
26,0.026000,4144,5758994,8600.04,-523.8,-3274.59
27,0.026999,4145,5759993,3502.04,-705.8,-3330.59
28,0.028000,4146,5760994,-2359.96,-8.8,-3812.59
29,0.029000,4147,5761994,582.04,442.2,-5069.59
30,0.030000,4148,5762994,9036.04,270.2,-6061.59
31,0.030999,4149,5763993,17676.04,-364.8,-2338.59
32,0.032000,4150,5764994,17960.04,-245.8,615.4099999999999
33,0.033000,4151,5765994,6025.04,469.2,-266.59000000000015
34,0.034000,4152,5766994,-5688.96,998.2,786.4099999999999
35,0.034999,4153,5767993,-9063.96,408.2,3123.41
36,0.036000,4154,5768994,-3983.96,-481.8,3743.41
37,0.036999,4155,5769993,3178.04,-943.8,4006.41
38,0.038000,4156,5770994,5053.04,-988.8,3469.41
39,0.038999,4157,5771993,-1258.96,-448.8,1133.4099999999999
40,0.040000,4158,5772994,-8472.96,-366.8,901.4099999999999
41,0.040999,4159,5773993,-20301.96,-1250.8,2745.41
42,0.042000,4160,5774994,-24729.96,-1027.8,2772.41
43,0.043000,4161,5775994,-21374.96,441.2,740.4099999999999
44,0.044000,4162,5776994,-10664.96,375.2,1753.4099999999999
45,0.045000,4163,5777994,3309.04,14.2,4011.41
46,0.046000,4164,5778994,8985.04,-273.8,3000.41
47,0.047000,4165,5779994,9299.04,378.2,649.4099999999999
48,0.048000,4166,5780994,3012.04,1258.2,-2093.59
49,0.049000,4167,5781994,3965.04,1229.2,-3328.59
50,0.050000,4168,5782994,7855.04,1003.2,-3713.59
51,0.051000,4169,5783994,8698.04,-146.8,-3564.59
52,0.052000,4170,5784994,5605.04,-782.8,-3245.59
53,0.053000,4171,5785994,-2348.96,-121.8,-3702.59
54,0.054000,4172,5786994,-315.96,244.2,-4357.59
55,0.054999,4173,5787993,7064.04,400.2,-6254.59
56,0.056000,4174,5788994,15590.04,-169.8,-3804.59
57,0.056999,4175,5789993,19263.04,-452.8,483.40999999999985
58,0.057999,4176,5790993,9053.04,278.2,78.40999999999985
59,0.059000,4177,5791994,-3378.96,991.2,131.40999999999985
60,0.060000,4178,5792994,-8937.96,709.2,2596.41
61,0.061000,4179,5793994,-5671.96,-205.8,3740.41
62,0.062000,4180,5794994,1449.04,-845.8,3858.41
63,0.063000,4181,5795994,5745.04,-1198.8,4024.41
64,0.063999,4182,5796993,1120.04,-578.8,1878.4099999999999
65,0.065000,4183,5797994,-5644.96,-282.8,642.4099999999999
66,0.065999,4184,5798993,-18732.96,-834.8,2230.41
67,0.067000,4185,5799994,-25672.96,-1253.8,2691.41
68,0.068000,4186,5800994,-21997.96,-3.8000000000000007,1071.4099999999999
69,0.069000,4187,5801994,-14127.96,489.2,1295.4099999999999
70,0.070000,4188,5802994,817.04,-7.800000000000001,3643.41
71,0.070999,4189,5803993,8837.04,-236.8,3460.41
72,0.072000,4190,5804994,9064.04,274.2,1284.4099999999999
73,0.072999,4191,5805993,4170.04,1051.2,-1330.5900000000001
74,0.074000,4192,5806994,3482.04,1157.2,-3040.59
75,0.075000,4193,5807994,6475.04,1257.2,-3652.59
76,0.076000,4194,5808994,8795.04,141.2,-3677.59
77,0.077000,4195,5809994,7327.04,-819.8,-3257.59
78,0.078000,4196,5810994,-1246.96,-460.8,-3585.59
79,0.079000,4197,5811994,-994.96,127.2,-4012.59
80,0.080000,4198,5812994,5339.04,515.2,-5951.59
81,0.081000,4199,5813994,12640.04,194.2,-5087.59
82,0.082000,4200,5814994,19351.04,-420.8,-372.59000000000015
83,0.083000,4201,5815994,13027.04,-6.800000000000001,460.40999999999985
84,0.084000,4202,5816994,-45.96,903.2,-178.59000000000015
85,0.084999,4203,5817993,-8478.96,839.2,2015.4099999999999
86,0.086000,4204,5818994,-7334.96,-91.8,3623.41
87,0.087000,4205,5819994,-866.96,-678.8,3787.41
88,0.088000,4206,5820994,5031.04,-1130.8,4134.41
89,0.088999,4207,5821993,3461.04,-805.8,2624.41
90,0.090000,4208,5822994,-4015.96,-26.8,451.40999999999985
91,0.091000,4209,5823994,-14171.96,-557.8,1723.4099999999999
92,0.092000,4210,5824994,-25340.96,-1475.8,3067.41
93,0.093000,4211,5825994,-23406.96,-384.8,1628.4099999999999
94,0.094000,4212,5826994,-16201.96,456.2,1001.4099999999999
95,0.095000,4213,5827994,-3651.96,132.2,3178.41
96,0.096000,4214,5828994,7126.04,-16.8,3686.41
97,0.097000,4215,5829994,9083.04,8.2,1852.4099999999999
98,0.098000,4216,5830994,6412.04,710.2,-603.5900000000001
99,0.099000,4217,5831994,3263.04,1174.2,-2816.59
100,0.100000,4218,5832994,5154.04,1375.2,-3559.59
101,0.101000,4219,5833994,8286.04,531.2,-3733.59
102,0.102000,4220,5834994,8161.04,-732.8,-3245.59
103,0.103000,4221,5835994,1243.04,-664.8,-3379.59
104,0.104000,4222,5836994,-1746.96,79.2,-3767.59
105,0.105000,4223,5837994,2813.04,544.2,-5458.59
106,0.105999,4224,5838993,10617.04,238.2,-5689.59
107,0.107000,4225,5839994,18257.04,-435.8,-1299.5900000000001
108,0.108000,4226,5840994,16126.04,-147.8,567.4099999999999
109,0.109000,4227,5841994,3198.04,703.2,-431.59000000000015
110,0.110000,4228,5842994,-7438.96,950.2,1328.4099999999999
111,0.111000,4229,5843994,-8078.96,109.2,3442.41
112,0.112000,4230,5844994,-2348.96,-488.8,3574.41
113,0.113000,4231,5845994,4534.04,-1005.8,4137.41
114,0.114000,4232,5846994,4702.04,-1038.8,3303.41
115,0.115000,4233,5847994,-2695.96,-135.8,754.4099999999999
116,0.116000,4234,5848994,-11096.96,-460.8,1287.4099999999999
117,0.117000,4235,5849994,-22750.96,-1537.8,2989.41
118,0.118000,4236,5850994,-24817.96,-590.8,2047.4099999999999
119,0.119000,4237,5851994,-19404.96,518.2,615.4099999999999
120,0.120000,4238,5852994,-6677.96,92.2,2642.41
121,0.121000,4239,5853994,4719.04,115.2,3905.41
122,0.122000,4240,5854994,9167.04,-92.8,2495.41
123,0.123000,4241,5855994,8141.04,390.2,348.40999999999985
124,0.124000,4242,5856994,2403.04,1258.2,-2489.59
125,0.125000,4243,5857994,4611.04,1422.2,-3540.59
126,0.125999,4244,5858993,8052.04,727.2,-3754.59
127,0.126999,4245,5859993,8934.04,-467.8,-3344.59
128,0.127999,4246,5860993,4230.04,-684.8,-3280.59
129,0.129000,4247,5861994,-2095.96,-84.8,-3817.59
130,0.130000,4248,5862994,137.04,449.2,-4949.59
131,0.130999,4249,5863993,8195.04,325.2,-6161.59
132,0.131999,4250,5864993,17185.04,-272.8,-2727.59
133,0.132999,4251,5865993,18271.04,-316.8,632.4099999999999
134,0.134000,4252,5866994,7157.04,334.2,-20.590000000000146
135,0.135000,4253,5867994,-5085.96,1020.2,515.4099999999999
136,0.136000,4254,5868994,-9009.96,474.2,3002.41
137,0.137000,4255,5869994,-4769.96,-342.8,3798.41
138,0.137999,4256,5870993,2669.04,-893.8,3920.41
139,0.139000,4257,5871994,5171.04,-1096.8,3629.41
140,0.140000,4258,5872994,-536.96,-446.8,1265.4099999999999
141,0.141000,4259,5873994,-7314.96,-408.8,999.4099999999999
142,0.142000,4260,5874994,-19912.96,-1182.8,2716.41
143,0.143000,4261,5875994,-25144.96,-1015.8,2667.41
144,0.144000,4262,5876994,-22053.96,357.2,808.4099999999999
145,0.145000,4263,5877994,-11762.96,406.2,1644.4099999999999
146,0.146000,4264,5878994,2822.04,-6.800000000000001,3927.41
147,0.146999,4265,5879993,9302.04,-300.8,3092.41
148,0.148000,4266,5880994,9315.04,348.2,706.4099999999999
149,0.149000,4267,5881994,3498.04,1166.2,-1794.5900000000001
150,0.149999,4268,5882993,3562.04,1226.2,-3234.59
151,0.151000,4269,5883994,7243.04,1118.2,-3857.59
152,0.152000,4270,5884994,8753.04,-57.8,-3596.59
153,0.153000,4271,5885994,6315.04,-836.8,-3201.59
154,0.154000,4272,5886994,-1776.96,-264.8,-3581.59
