row,seconds,esp32_index,micros,ax,ay,az
0,0.000000,69465,71079993,-8690.62,-68.41,4111.86
1,0.001000,69466,71080993,-2910.62,28.59,2763.8599999999997
2,0.002000,69467,71081993,3711.38,-823.41,3332.8599999999997
3,0.003000,69468,71082993,4304.38,-1016.41,3224.8599999999997
4,0.004000,69469,71083993,-1815.62,384.59,395.8599999999997
5,0.005000,69470,71084993,-7784.62,-486.41,864.8599999999997
6,0.006000,69471,71085993,-18065.62,-1386.41,3228.8599999999997
7,0.007000,69472,71086993,-21121.62,-134.41,2799.8599999999997
8,0.007999,69473,71087992,-17756.62,133.59,1596.8599999999997
9,0.009000,69474,71088993,-8495.62,-340.41,2590.8599999999997
10,0.010000,69475,71089993,2994.38,209.59,2541.8599999999997
11,0.011000,69476,71090993,6190.38,-207.41,805.8599999999997
12,0.012000,69477,71091993,4595.38,194.59,-434.1400000000003
13,0.013000,69478,71092993,2599.38,888.59,-2046.1400000000003
14,0.014000,69479,71093993,4618.38,1093.59,-3289.1400000000003
15,0.014999,69480,71094992,7014.38,287.59,-2857.1400000000003
16,0.016000,69481,71095993,7193.38,-679.41,-2151.1400000000003
17,0.017000,69482,71096993,1321.38,13.59,-3035.1400000000003
18,0.018000,69483,71097993,-2814.62,122.59,-3533.1400000000003
19,0.019000,69484,71098993,2012.38,310.59,-4312.14
20,0.020000,69485,71099993,11531.38,302.59,-4953.14
21,0.021000,69486,71100993,19434.38,-449.41,-2301.1400000000003
22,0.022000,69487,71101993,16099.38,14.59,-724.1400000000003
23,0.023000,69488,71102993,4451.38,637.59,-711.1400000000003
24,0.024000,69489,71103993,-6783.62,838.59,1889.8599999999997
25,0.025000,69490,71104993,-9498.62,278.59,4165.86
26,0.026000,69491,71105993,-4325.62,-364.41,3011.8599999999997
27,0.027000,69492,71106993,1966.38,-540.41,3132.8599999999997
28,0.028000,69493,71107993,4907.38,-724.41,3605.8599999999997
29,0.029000,69494,71108993,-29.620000000000005,-280.41,929.8599999999997
30,0.030000,69495,71109993,-6527.62,-120.41,656.8599999999997
31,0.031000,69496,71110993,-16736.62,-1008.41,2681.8599999999997
32,0.032000,69497,71111993,-21328.62,-747.41,3015.8599999999997
33,0.033000,69498,71112993,-19177.62,477.59,1823.8599999999997
