row,seconds,esp32_index,micros,ax,ay,az
0,0.000000,1481,3095993,-6422.07,448.89,-2882.79
1,0.001001,1482,3096994,-300.07,445.89,-4132.79
2,0.002001,1483,3097994,11251.93,-16.11,-4415.79
3,0.003001,1484,3098994,20548.93,-242.11,-2510.79
4,0.004000,1485,3099993,18720.93,171.89,-1078.79
5,0.005001,1486,3100994,6165.93,677.89,-1563.79
6,0.006001,1487,3101994,-6378.07,795.89,989.21
7,0.007001,1488,3102994,-10324.07,270.89,3851.21
8,0.008001,1489,3103994,-5657.07,-540.11,3047.21
9,0.009001,1490,3104994,1227.93,-640.11,2430.21
10,0.010001,1491,3105994,5705.93,-660.11,2862.21
11,0.011001,1492,3106994,3472.93,-187.11,793.21
12,0.012001,1493,3107994,-630.0699999999999,-151.11,-460.78999999999996
13,0.013001,1494,3108994,-9950.07,-604.11,1262.21
14,0.014001,1495,3109994,-18710.07,-913.11,2610.21
15,0.015001,1496,3110994,-18534.07,-573.11,2481.21
16,0.016000,1497,3111993,-14472.07,21.89,1963.21
17,0.017001,1498,3112994,-4196.07,203.89,2048.21
18,0.018001,1499,3113994,4246.93,-169.11,1292.21
19,0.019001,1500,3114994,6042.93,-322.11,143.21000000000004
20,0.020001,1501,3115994,3177.93,827.89,-1489.79
21,0.021001,1502,3116994,2087.93,1157.89,-2944.79
22,0.022001,1503,3117994,6831.93,416.89,-2480.79
23,0.023001,1504,3118994,7868.93,4.890000000000001,-1899.79
24,0.024001,1505,3119994,3747.93,-43.11,-1426.79
25,0.025001,1506,3120994,-4194.07,-172.11,-2045.79
26,0.026001,1507,3121994,-5731.07,442.89,-3557.79
27,0.027001,1508,3122994,4342.93,567.89,-4537.79
28,0.028001,1509,3123994,16475.93,-348.11,-3913.79
29,0.029001,1510,3124994,21970.93,-101.11,-1468.79
30,0.030001,1511,3125994,14152.93,586.89,-1153.79
31,0.031001,1512,3126994,259.93,827.89,-748.79
32,0.032001,1513,3127994,-9235.07,527.89,2522.21
33,0.033001,1514,3128994,-9507.07,-46.11,3784.21
34,0.034001,1515,3129994,-2707.07,-651.11,2796.21
35,0.035000,1516,3130993,3007.93,-596.11,2531.21
36,0.036001,1517,3131994,5281.93,-325.11,1911.21
37,0.037000,1518,3132993,2219.93,-341.11,101.21000000000004
38,0.038001,1519,3133994,-3571.07,-307.11,233.21000000000004
39,0.039000,1520,3134993,-12836.07,-1075.11,2069.21
40,0.040001,1521,3135994,-18852.07,-905.11,2591.21
41,0.041001,1522,3136994,-19344.07,90.89,2049.21
42,0.042000,1523,3137993,-11047.07,53.89,2015.21
43,0.043000,1524,3138993,826.9300000000001,130.89,1891.21
44,0.044001,1525,3139994,5054.93,-322.11,693.21
45,0.045001,1526,3140994,5499.93,48.89,-327.78999999999996
46,0.046001,1527,3141994,2384.93,1100.89,-2140.79
47,0.047000,1528,3142993,3990.93,846.89,-3000.79
48,0.048001,1529,3143994,7183.93,397.89,-2142.79
49,0.049001,1530,3144994,6625.93,-214.11,-1571.79
50,0.050001,1531,3145994,827.9300000000001,-99.11,-1483.79
51,0.051001,1532,3146994,-6543.07,295.89,-2832.79
52,0.052001,1533,3147994,-1530.07,389.89,-4055.79
53,0.053001,1534,3148994,9545.93,246.89,-4544.79
54,0.054000,1535,3149993,19448.93,-372.11,-2839.79
55,0.055000,1536,3150993,20033.93,21.89,-1192.79
56,0.056000,1537,3151993,8444.93,638.89,-1575.79
57,0.057001,1538,3152994,-4675.07,889.89,561.21
58,0.058001,1539,3153994,-10239.07,340.89,3699.21
59,0.059000,1540,3154993,-6631.07,-418.11,3189.21
60,0.060001,1541,3155994,132.93,-543.11,2445.21
61,0.061001,1542,3156994,5157.93,-755.11,3199.21
62,0.062000,1543,3157993,3983.93,-384.11,1146.21
63,0.063001,1544,3158994,-478.07,-28.11,-620.79
64,0.064001,1545,3159994,-7478.07,-540.11,918.21
65,0.065001,1546,3160994,-17269.07,-889.11,2771.21
66,0.066001,1547,3161994,-18900.07,-631.11,2628.21
67,0.067001,1548,3162994,-15516.07,-198.11,1709.21
68,0.068001,1549,3163994,-6974.07,174.89,2083.21
69,0.069001,1550,3164994,3628.93,-11.11,1393.21
70,0.070000,1551,3165993,5973.93,-202.11,103.21000000000004
71,0.071001,1552,3166994,3543.93,651.89,-1144.79
72,0.072000,1553,3167993,2616.93,951.89,-2674.79
73,0.073001,1554,3168994,6626.93,503.89,-2482.79
74,0.074001,1555,3169994,7778.93,359.89,-1910.79
75,0.075000,1556,3170993,4378.93,-164.11,-1518.79
76,0.076001,1557,3171994,-3535.07,-140.11,-2031.79
77,0.077001,1558,3172994,-6178.07,532.89,-3329.79
78,0.078000,1559,3173993,3033.93,387.89,-4204.79
79,0.079000,1560,3174993,14902.93,-125.11,-4157.79
80,0.080001,1561,3175994,21630.93,-216.11,-1935.79
81,0.081000,1562,3176993,15791.93,278.89,-1210.79
82,0.082001,1563,3177994,2030.93,807.89,-1191.79
83,0.083001,1564,3178994,-8719.07,769.89,1938.21
84,0.084000,1565,3179993,-9723.07,-119.11,3877.21
85,0.085001,1566,3180994,-3955.07,-521.11,2603.21
86,0.086000,1567,3181993,3035.93,-601.11,2713.21
87,0.087000,1568,3182993,5898.93,-633.11,2566.21
88,0.088000,1569,3183993,2422.93,78.89,94.21000000000004
89,0.089000,1570,3184993,-2211.07,-224.11,117.21000000000004
90,0.090001,1571,3185994,-12601.07,-832.11,1728.21
91,0.091001,1572,3186994,-18611.07,-984.11,2815.21
92,0.092001,1573,3187994,-18681.07,-300.11,2433.21
93,0.093001,1574,3188994,-12788.07,-174.11,2015.21
94,0.094001,1575,3189994,-967.0699999999999,171.89,2149.21
95,0.095000,1576,3190993,4680.93,-83.11,664.21
96,0.096001,1577,3191994,5564.93,-127.11,-488.78999999999996
97,0.097000,1578,3192993,2550.93,979.89,-2002.79
98,0.098001,1579,3193994,3513.93,839.89,-2980.79
99,0.099001,1580,3194994,7302.93,502.89,-2269.79
100,0.100001,1581,3195994,6823.93,167.89,-1735.79
101,0.101001,1582,3196994,2434.93,-357.11,-1344.79
102,0.102001,1583,3197994,-6000.07,55.89,-2478.79
103,0.103001,1584,3198994,-3079.07,518.89,-3663.79
104,0.104001,1585,3199994,7941.93,264.89,-4374.79
105,0.105001,1586,3200994,18169.93,-268.11,-3339.79
106,0.106001,1587,3201994,21112.93,-139.11,-1245.79
107,0.107001,1588,3202994,10215.93,650.89,-1379.79
108,0.108001,1589,3203994,-3076.07,949.89,-90.78999999999996
109,0.109000,1590,3204993,-10082.07,598.89,3156.21
110,0.110000,1591,3205993,-7629.07,-518.11,3587.21
111,0.111001,1592,3206994,-904.0699999999999,-649.11,2465.21
112,0.112001,1593,3207994,4403.93,-615.11,2880.21
113,0.113001,1594,3208994,4427.93,-532.11,1466.21
114,0.114001,1595,3209994,452.93,-39.11,-517.79
115,0.115001,1596,3210994,-5643.07,-459.11,625.21
116,0.116001,1597,3211994,-15356.07,-982.11,2606.21
117,0.117001,1598,3212994,-19067.07,-569.11,2740.21
118,0.118000,1599,3213993,-16892.07,-124.11,1740.21
119,0.119001,1600,3214994,-8463.07,106.89,2254.21
120,0.120001,1601,3215994,2572.93,73.89,1771.21
121,0.121001,1602,3216994,5933.93,-359.11,214.21000000000004
122,0.122001,1603,3217994,3905.93,449.89,-854.79
123,0.123001,1604,3218994,2316.93,929.89,-2595.79
124,0.124001,1605,3219994,5831.93,628.89,-2761.79
125,0.125000,1606,3220993,7649.93,302.89,-2034.79
126,0.126001,1607,3221994,5673.93,-26.11,-1499.79
127,0.127001,1608,3222994,-1754.07,4.890000000000001,-1688.79
128,0.128001,1609,3223994,-6919.07,26.89,-3159.79
129,0.129001,1610,3224994,551.9300000000001,370.89,-4256.79
130,0.130001,1611,3225994,12491.93,118.89,-4283.79
131,0.131001,1612,3226994,21367.93,-355.11,-2233.79
132,0.132000,1613,3227993,17975.93,332.89,-1103.79
133,0.133001,1614,3228994,4667.93,716.89,-1319.79
134,0.134001,1615,3229994,-7164.07,727.89,1329.21
135,0.135001,1616,3230994,-10343.07,270.89,3878.21
136,0.136001,1617,3231994,-4968.07,-539.11,3107.21
137,0.137001,1618,3232994,1476.93,-539.11,2474.21
138,0.138001,1619,3233994,5818.93,-519.11,2505.21
139,0.139001,1620,3234994,3698.93,-216.11,656.21
140,0.140000,1621,3235993,-764.0699999999999,-258.11,-109.78999999999996
141,0.141001,1622,3236994,-11426.07,-638.11,1270.21
142,0.142001,1623,3237994,-19257.07,-1024.11,2467.21
143,0.143000,1624,3238993,-18484.07,-472.11,2371.21
144,0.144001,1625,3239994,-14222.07,-65.11,1968.21
145,0.145001,1626,3240994,-2698.07,94.89,2339.21
146,0.146001,1627,3241994,4662.93,-94.11,1106.21
147,0.147001,1628,3242994,6323.93,-332.11,-150.78999999999996
148,0.148001,1629,3243994,2924.93,1052.89,-1667.79
149,0.149000,1630,3244993,2320.93,1087.89,-2905.79
150,0.150001,1631,3245994,6679.93,251.89,-2305.79
151,0.151001,1632,3246994,7502.93,185.89,-1897.79
152,0.152000,1633,3247993,3646.93,-192.11,-1374.79
153,0.153001,1634,3248994,-4942.07,-130.11,-2211.79
154,0.154000,1635,3249993,-4823.07,626.89,-3616.79
155,0.155001,1636,3250994,5530.93,329.89,-4590.79
156,0.156000,1637,3251993,16989.93,-138.11,-3795.79
157,0.157001,1638,3252994,21582.93,-66.11,-1357.79
158,0.158001,1639,3253994,12894.93,321.89,-1357.79
159,0.159000,1640,3254993,-1083.07,1015.89,-621.79
160,0.160001,1641,3255994,-9549.07,571.89,2930.21
161,0.161001,1642,3256994,-8402.07,-349.11,3779.21
162,0.162000,1643,3257993,-2253.07,-526.11,2521.21
163,0.163001,1644,3258994,3807.93,-781.11,2979.21
164,0.164001,1645,3259994,5096.93,-445.11,1918.21
165,0.165001,1646,3260994,899.9300000000001,0.8900000000000006,-315.78999999999996
166,0.166000,1647,3261993,-4465.07,-384.11,303.21000000000004
167,0.167001,1648,3262994,-13356.07,-1108.11,2169.21
168,0.168000,1649,3263993,-18805.07,-826.11,2843.21
169,0.169001,1650,3264994,-18761.07,26.89,1959.21
170,0.170001,1651,3265994,-10645.07,297.89,1829.21
171,0.171001,1652,3266994,1386.93,60.89,1798.21
172,0.172001,1653,3267994,5588.93,-608.11,598.21
173,0.173001,1654,3268994,4863.93,385.89,-525.79
174,0.174001,1655,3269994,2477.93,1036.89,-2209.79
175,0.175001,1656,3270994,4901.93,670.89,-2854.79
176,0.176001,1657,3271994,7623.93,486.89,-2152.79
177,0.177000,1658,3272993,6111.93,-337.11,-1518.79
178,0.178001,1659,3273994,-121.07,-313.11,-1476.79
179,0.179001,1660,3274994,-6816.07,479.89,-3041.79
180,0.180001,1661,3275994,-598.0699999999999,480.89,-4166.79
181,0.181001,1662,3276994,10537.93,222.89,-4553.79
182,0.182001,1663,3277994,20211.93,-473.11,-2612.79
183,0.183001,1664,3278994,19559.93,268.89,-1229.79
184,0.184001,1665,3279994,6920.93,810.89,-1506.79
185,0.185001,1666,3280994,-5542.07,473.89,1135.21
186,0.186000,1667,3281993,-10720.07,451.89,3558.21
187,0.187001,1668,3282994,-6000.07,-339.11,2933.21
188,0.188001,1669,3283994,872.9300000000001,-587.11,2639.21
189,0.189001,1670,3284994,5503.93,-732.11,2936.21
190,0.190001,1671,3285994,4110.93,-381.11,842.21
191,0.191001,1672,3286994,-255.07,-133.11,-434.78999999999996
192,0.192001,1673,3287994,-9683.07,-466.11,1094.21
193,0.193001,1674,3288994,-18670.07,-942.11,2441.21
194,0.194001,1675,3289994,-18598.07,-642.11,2257.21
195,0.195001,1676,3290994,-15848.07,-80.11,1996.21
196,0.196001,1677,3291994,-4523.07,157.89,2315.21
197,0.197001,1678,3292994,4911.93,-61.11,1305.21
198,0.198001,1679,3293994,6067.93,-318.11,166.21000000000004
199,0.199000,1680,3294993,3386.93,747.89,-1217.79
200,0.200001,1681,3295994,2030.93,1113.89,-2857.79
201,0.201000,1682,3296993,6467.93,401.89,-2313.79
202,0.202001,1683,3297994,7542.93,-58.11,-1898.79
203,0.203001,1684,3298994,4220.93,173.89,-1782.79
204,0.204001,1685,3299994,-3506.07,-39.11,-1896.79
